10000 100000
1816 8007 44
1816 8110 65
1816 9492 7
1817 2186 25
1817 3202 10
1817 3411 61
1817 5463 36
1817 5870 57
1817 7734 52
1817 9255 46
1817 9994 48
1818 55 54
1818 1314 25
1818 1826 69
1818 2133 32
1818 2435 36
1818 3369 22
1818 5840 30
1818 6019 28
1818 7849 28
1818 9143 64
1818 9890 67
1819 1792 45
1819 3439 36
1819 4115 47
1819 4862 25
1819 6194 12
1819 6978 24
1819 8255 40
1820 2055 28
1820 2119 61
1820 2129 14
1820 8028 23
1820 8424 38
1820 8951 10
1820 8958 3
1820 8970 29
1820 9719 16
1821 574 30
1821 1251 11
1821 1486 32
1821 3896 48
1821 4487 64
1821 7084 27
1821 7333 48
1821 7755 66
1821 9005 62
1821 9058 69
1821 9931 27
1822 541 20
1822 1445 27
1822 1679 61
1822 1958 57
1822 2671 43
1822 2955 67
1822 6532 6
1822 6946 67
1822 8229 9
1823 444 69
1823 1211 37
1823 3908 8
1823 4210 60
1823 4318 21
1823 4517 30
1823 4885 29
1823 6623 1
1823 9573 4
1824 306 28
1824 529 16
1824 1495 33
1824 2644 39
1824 3879 47
1824 5662 12
1824 5984 4
1824 6050 4
1824 7254 59
1824 7454 1
1824 8833 65
1824 9092 58
1825 122 67
1825 366 56
1825 696 55
1825 3463 29
1825 3490 14
1825 6829 28
1825 7592 26
1826 99 19
1826 1272 65
1826 1346 34
1826 2392 19
1826 4031 32
1826 6298 12
1826 6902 49
1826 7989 24
1826 9380 42
1827 2194 8
1827 2982 24
1827 5514 16
1827 9209 7
1828 925 11
1828 1261 48
1828 1658 45
1828 5797 28
1828 6066 30
1828 6615 19
1828 7140 32
1828 7594 19
1828 8253 19
1828 8412 67
1829 1478 47
1829 1504 56
1829 2427 24
1829 4174 4
1829 5505 15
1829 6435 38
1829 6447 31
1829 6729 11
1829 7186 56
1829 8908 27
1829 9098 16
1830 1665 45
1830 2261 29
1830 3939 27
1830 4363 25
1830 4437 23
1830 5408 39
1830 5929 3
1830 6118 18
1830 6730 54
1830 7652 9
1830 8790 28
1830 9058 4
1830 9080 24
1830 9227 55
1830 9369 33
1830 9623 43
1831 632 57
1831 2751 23
1831 5682 32
1831 7048 55
1831 7948 40
1831 8386 19
1831 9319 49
1832 1761 43
1832 2324 4
1832 2664 17
1832 3885 45
1832 6876 55
1832 8565 44
1832 8968 2
1832 9140 1
1832 9714 19
1833 1121 1
1833 1215 67
1833 2033 43
1833 2055 24
1833 2407 37
1833 4668 17
1833 5527 41
1833 6051 61
1833 6628 25
1833 6972 39
1833 7359 35
1833 8401 20
1833 9143 64
1833 9476 68
1833 9484 62
1834 994 52
1834 1367 61
1834 2092 24
1834 3378 8
1834 3434 31
1834 6326 13
1834 6465 56
1834 8771 5
1834 9463 57
1835 1069 4
1835 3408 49
1835 5107 42
1835 5242 47
1835 6177 21
1835 7300 13
1835 7594 65
1835 7918 61
1835 8516 50
1835 8897 10
1835 8994 55
1835 9202 57
1836 1656 66
1836 4935 66
1836 7663 49
1836 7925 21
1836 8762 35
1836 9248 54
1836 9567 11
1837 2330 30
1837 3369 52
1837 5788 3
1837 6142 12
1837 6568 14
1837 6651 67
1837 7285 59
1837 7787 45
1837 7867 50
1838 640 45
1838 668 49
1838 2434 37
1838 3984 48
1838 4692 68
1838 7205 49
1838 8971 65
1838 9203 19
1838 9908 32
1839 2537 32
1839 3790 50
1839 4597 13
1839 4811 12
1839 5231 36
1839 6107 69
1839 7161 8
1839 8508 32
1839 9713 19
1840 18 68
1840 269 67
1840 1946 4
1840 3743 10
1840 4904 67
1840 7823 26
1840 8116 12
1840 8913 49
1841 79 40
1841 664 49
1841 780 38
1841 905 15
1841 938 30
1841 992 13
1841 1214 34
1841 1862 37
1841 5490 32
1841 5545 32
1841 6130 17
1841 6629 27
1841 8508 21
1841 9275 48
1841 9324 29
1842 2488 1
1842 4568 60
1842 4617 40
1842 5355 7
1842 6105 31
1842 7481 47
1842 7514 39
1842 9655 49
1843 746 46
1843 1005 7
1843 2386 23
1843 4109 55
1843 5700 4
1843 6009 49
1843 6039 37
1843 6643 23
1844 1086 59
1844 2832 17
1844 4090 60
1844 5789 4
1844 6301 46
1844 8863 43
1844 8903 8
1845 97 53
1845 139 5
1845 828 10
1845 1542 69
1845 3128 3
1845 3899 1
1845 5177 19
1845 5296 31
1845 6686 41
1845 6696 49
1845 7963 42
1845 8373 48
1845 8819 10
1845 9885 19
1846 339 57
1846 1153 30
1846 1445 64
1846 3513 63
1846 3840 52
1846 4060 20
1846 5759 37
1846 5854 31
1846 6728 57
1846 8487 59
1846 8771 20
1846 9093 44
1847 1258 20
1847 1528 63
1847 2124 60
1847 2848 62
1847 3742 41
1847 4398 43
1847 5380 38
1847 5791 50
1847 6077 43
1847 6964 40
1847 7414 50
1848 1992 61
1848 2884 41
1848 4756 62
1848 5962 11
1848 5981 13
1848 8098 40
1848 8999 21
1848 9695 3
1849 1949 27
1849 2079 50
1849 2248 37
1849 4731 60
1849 5262 32
1849 7614 57
1849 8045 27
1849 9876 34
1850 554 15
1850 3014 56
1850 3035 24
1850 3576 58
1850 4999 6
1850 5891 58
1850 6336 48
1850 7026 67
1850 8669 29
1850 9979 21
1851 550 35
1851 1306 50
1851 2251 34
1851 3280 45
1851 3610 1
1851 5702 65
1851 6266 57
1851 6489 62
1851 7043 7
1851 7496 40
1851 8908 3
1852 1803 27
1852 2620 42
1852 4453 29
1852 4924 47
1852 5214 10
1852 6650 59
1852 8779 49
1852 8805 37
1852 9124 16
1852 9203 53
1853 7 51
1853 2833 42
1853 3066 8
1853 3466 39
1853 3968 47
1853 8331 36
1853 8900 57
1853 9584 16
1853 9891 64
1854 389 8
1854 677 21
1854 787 44
1854 1706 13
1854 2904 37
1854 3894 16
1854 4733 8
1854 5855 24
1854 6033 8
1854 6287 54
1854 6442 34
1854 9805 11
1855 186 11
1855 529 47
1855 2617 10
1855 4342 28
1855 4430 27
1855 4810 40
1855 4963 8
1855 5245 63
1855 7261 55
1855 8084 60
1855 8471 15
1855 8687 68
1855 9337 38
1856 778 53
1856 3052 45
1856 5682 4
1856 6095 11
1856 7205 31
1856 8470 39
1856 9899 58
1857 312 52
1857 1402 13
1857 1434 1
1857 1539 19
1857 3038 68
1857 5596 9
1857 6584 13
1857 6804 7
1857 7298 33
1857 8695 46
1858 939 57
1858 1571 44
1858 4361 23
1858 4554 37
1858 5535 42
1858 6764 49
1858 7630 7
1858 7808 49
1858 8361 13
1858 8564 33
1858 9239 11
1858 9284 27
1858 9630 31
1858 9881 19
1859 1494 50
1859 1848 46
1859 2046 23
1859 3231 60
1859 3931 8
1859 4368 61
1859 4454 49
1859 4861 59
1859 4927 44
1859 5312 49
1859 5570 48
1859 5965 43
1859 6840 28
1859 8702 60
1859 9075 20
1860 424 61
1860 1193 36
1860 2992 47
1860 3178 6
1860 3200 30
1860 4737 14
1860 6409 47
1860 8665 49
1861 1141 61
1861 1192 67
1861 1791 62
1861 1907 64
1861 2087 48
1861 2515 19
1861 4366 65
1861 4916 66
1861 5316 69
1861 6215 41
1861 6709 19
1861 7616 30
1861 8141 19
1861 8488 50
1862 2405 9
1862 5282 48
1862 5632 25
1862 5912 29
1862 7395 26
1862 9054 38
1863 1049 56
1863 2470 16
1863 2626 28
1863 3073 18
1863 3243 23
1863 3847 5
1863 4036 63
1863 4684 23
1863 5732 58
1863 5894 41
1863 6051 2
1863 7515 49
1863 7932 9
1863 8296 34
1863 8765 14
1864 28 27
1864 1868 24
1864 2071 9
1864 3693 23
1864 4225 63
1864 4339 50
1864 5816 13
1864 6327 23
1864 6335 68
1864 7043 62
1864 7862 32
1864 8502 47
1864 9969 57
1865 1152 60
1865 3323 43
1865 5415 65
1865 7994 17
1865 8490 30
1866 2017 23
1866 4206 6
1866 6449 52
1866 6561 27
1866 7430 68
1866 8849 45
1867 213 56
1867 1520 10
1867 1671 17
1867 2631 6
1867 2683 58
1867 3228 51
1867 3352 20
1867 4010 15
1867 4793 5
1867 7451 28
1867 9049 9
1868 201 67
1868 3086 48
1868 4373 21
1868 6370 20
1868 6851 47
1868 7550 53
1868 7605 22
1868 8351 64
1868 8663 12
1868 9262 52
1868 9853 8
1869 935 47
1869 3826 40
1869 4151 37
1869 5368 1
1869 5505 45
1869 8336 59
1869 9249 67
1869 9967 14
1870 1535 34
1870 2361 53
1870 2810 24
1870 3253 51
1870 3935 59
1870 5041 12
1870 6151 3
1870 6735 9
1870 6974 67
1870 8045 47
1870 8261 7
1871 459 6
1871 735 44
1871 1021 55
1871 1455 66
1871 2190 34
1871 3103 3
1871 3491 20
1871 5180 27
1871 5338 37
1871 5473 31
1871 9397 9
1872 1212 44
1872 1696 9
1872 2413 19
1872 3078 12
1872 3489 49
1872 3856 63
1872 5097 1
1872 5312 46
1873 223 8
1873 1215 6
1873 6428 1
1873 6671 2
1873 7102 27
1873 7638 30
1873 7856 53
1873 8297 69
1873 8448 9
1873 9230 50
1873 9801 46
1874 116 15
1874 704 26
1874 767 60
1874 1799 69
1874 5786 22
1874 6295 24
1874 8383 42
1874 9137 42
1875 1231 50
1875 1971 9
1875 4835 43
1875 7734 30
1875 7947 53
1875 8507 22
1876 395 48
1876 1735 35
1876 2059 1
1876 2102 13
1876 2265 6
1876 3588 18
1876 3596 60
1876 4753 11
1876 6351 18
1876 6657 61
1876 7254 8
1876 7713 47
1876 8530 15
1876 8928 7
1876 9851 55
1877 2798 36
1877 2992 52
1877 6075 40
1877 7050 61
1877 7331 42
1877 7403 40
1877 7954 54
1877 8640 37
1877 9571 52
1877 9662 66
1878 465 57
1878 1072 61
1878 1351 10
1878 3518 57
1878 4266 15
1878 4858 32
1878 5017 36
1878 8270 49
1878 9728 3
1879 946 19
1879 1171 54
1879 2476 20
1879 2757 9
1879 3371 36
1879 3795 8
1879 3833 40
1879 4145 43
1879 4755 25
1879 6297 54
1879 7193 21
1879 7824 50
1879 7839 20
1879 8743 43
1880 401 61
1880 409 12
1880 2775 16
1880 2916 2
1880 3182 36
1880 3694 23
1880 6632 53
1880 6706 32
1880 6857 10
1880 7283 44
1881 374 41
1881 507 67
1881 659 58
1881 926 43
1881 2450 4
1881 4716 37
1881 4834 46
1881 6332 22
1881 6430 62
1881 6851 36
1881 8303 1
1881 8550 28
1881 9949 15
1882 493 40
1882 1631 41
1882 2184 10
1882 3524 24
1882 3840 61
1882 5600 31
1882 6050 15
1882 7341 35
1882 8092 22
1882 9118 26
1883 613 21
1883 2118 23
1883 3047 32
1883 4956 43
1883 5034 6
1883 5510 63
1883 5847 23
1883 5916 21
1883 7517 5
1883 7925 60
1883 9958 9
1884 4409 48
1884 5168 34
1884 7082 17
1884 8518 64
1884 8857 55
1885 2833 9
1885 4221 1
1885 4343 55
1885 4956 7
1885 5644 55
1885 5791 25
1885 6586 47
1885 6743 65
1885 6809 20
1886 1684 10
1886 3772 26
1886 4615 34
1886 4920 15
1886 6783 18
1886 8372 30
1886 8402 35
1886 8435 40
1886 9938 61
1887 458 48
1887 1307 16
1887 1615 25
1887 2329 1
1887 2831 36
1887 3324 69
1887 3933 32
1887 3965 16
1887 5418 18
1887 6186 65
1887 6431 3
1887 7366 52
1887 7561 22
1888 72 51
1888 732 53
1888 2563 47
1888 3178 57
1888 3272 38
1888 3454 43
1888 4352 5
1888 4611 33
1888 5506 62
1888 6049 14
1888 7202 29
1888 7310 66
1888 7729 28
1888 8470 17
1888 8848 26
1889 311 33
1889 720 56
1889 1173 57
1889 1270 11
1889 2326 43
1889 4799 52
1889 4836 52
1889 5201 49
1889 5700 51
1889 6668 54
1889 7441 35
1889 7642 69
1889 8599 49
1890 1238 37
1890 1509 51
1890 1552 41
1890 1752 18
1890 2928 5
1890 3396 19
1890 4618 5
1890 5032 43
1891 1577 61
1891 6277 50
1891 6980 46
1891 9373 24
1891 9774 34
1892 765 46
1892 1196 20
1892 1364 33
1892 1751 62
1892 2847 16
1892 3471 65
1892 4480 20
1892 4944 3
1892 6557 47
1892 6823 62
1892 8320 54
1892 8680 69
1892 9297 12
1892 9887 6
1893 1342 53
1893 2362 47
1893 2907 5
1893 3160 3
1893 3184 14
1893 4694 27
1893 5744 44
1893 6105 32
1893 6639 31
1894 2932 33
1894 4949 7
1894 5473 44
1894 5502 24
1894 5605 27
1894 6236 61
1894 8136 18
1895 263 61
1895 1357 37
1895 1450 37
1895 1753 64
1895 4360 69
1895 4480 52
1895 4983 59
1895 5267 19
1895 6654 54
1895 6928 7
1895 7287 51
1896 455 9
1896 3108 6
1896 3790 34
1896 4747 14
1896 4849 58
1896 5936 11
1896 6344 59
1896 6534 32
1896 7867 64
1896 8343 56
1896 8445 6
1897 4585 66
1897 5039 57
1897 5916 38
1897 6977 4
1897 7515 32
1898 283 32
1898 1619 1
1898 2431 63
1898 2930 49
1898 8219 32
1898 8625 1
1898 9759 56
1899 237 26
1899 568 69
1899 862 38
1899 1020 56
1899 1182 59
1899 2421 62
1899 2658 62
1899 2934 40
1899 3270 41
1899 3410 39
1899 3711 4
1899 4170 54
1899 4212 27
1899 5443 54
1899 5614 14
1899 5990 29
1899 6098 49
1899 7135 69
1899 9430 34
1900 594 45
1900 1764 57
1900 1902 42
1900 4956 19
1900 4986 59
1900 6581 44
1900 6929 20
1900 8973 52
1901 1039 23
1901 1298 51
1901 1861 52
1901 3227 9
1901 3520 48
1901 5988 22
1901 6133 17
1901 6332 34
1901 6636 11
1901 7696 9
1902 2860 26
1902 6162 22
1902 8785 20
1902 8786 64
1902 9113 25
1902 9734 5
1903 796 62
1903 814 50
1903 1019 18
1903 1406 21
1903 1549 29
1903 1977 58
1903 6620 26
1903 6988 44
1903 7682 16
1903 8384 38
1903 9608 63
1904 817 5
1904 877 13
1904 1457 53
1904 1882 27
1904 2281 6
1904 2373 5
1904 3606 49
1904 4855 55
1904 5585 52
1904 5608 1
1904 5900 42
1904 6159 16
1904 7493 12
1904 9292 22
1905 827 13
1905 1872 33
1905 2003 41
1905 5613 47
1905 5692 28
1905 7767 45
1906 527 39
1906 1807 48
1906 2370 34
1906 2414 31
1906 6468 7
1906 8397 62
1906 9634 27
1907 295 22
1907 777 8
1907 1673 64
1907 2944 15
1907 4180 12
1907 5117 47
1907 5149 67
1907 5627 9
1907 5716 24
1907 8471 42
1907 9352 57
1907 9889 49
1908 403 25
1908 1516 57
1908 2322 21
1908 2637 40
1908 3122 39
1908 5872 42
1908 7899 23
1908 8341 42
1908 9357 14
1909 438 1
1909 563 1
1909 697 29
1909 888 10
1909 1291 48
1909 1633 33
1909 1946 40
1909 5963 26
1909 6277 25
1909 9688 37
1910 2497 47
1910 4972 3
1910 6692 3
1910 6693 32
1911 1234 54
1911 1350 49
1911 1794 69
1911 2770 62
1911 3872 43
1911 4670 41
1911 6639 49
1911 6897 22
1911 8231 65
1912 1253 8
1912 2842 43
1912 3382 7
1912 3406 17
1912 3491 55
1912 4450 29
1912 4989 59
1912 5925 39
1912 6999 69
1912 7069 30
1912 7123 39
1913 162 10
1913 2139 48
1913 3101 2
1913 4575 20
1913 5375 4
1913 8665 67
1913 9029 57
1914 325 21
1914 3661 69
1914 4445 59
1914 5411 23
1914 6289 25
1914 6616 9
1914 7080 22
1914 8668 17
1914 9320 52
1915 549 63
1915 667 37
1915 3691 4
1915 6443 29
1915 6708 15
1915 8588 17
1915 9065 6
1915 9194 31
1916 1301 43
1916 1408 6
1916 1875 20
1916 2138 12
1916 5378 5
1916 5583 49
1916 8045 50
1916 9873 14
1917 2464 68
1917 4572 23
1917 5112 34
1917 6607 42
1917 6997 20
1918 1029 61
1918 2023 63
1918 2487 59
1918 5446 50
1918 6514 16
1918 9869 14
1919 1999 58
1919 4198 9
1919 5524 2
1919 6540 11
1919 8098 2
1920 620 38
1920 1387 15
1920 3440 1
1920 3939 52
1920 5036 2
1920 5297 7
1920 5803 13
1920 7257 44
1920 8381 12
1920 9527 4
1920 9599 27
1921 1434 16
1921 1645 23
1921 2783 7
1921 3134 1
1921 3163 21
1921 6016 69
1921 6070 5
1921 7412 63
1921 8684 59
1921 9025 65
1921 9454 56
1922 747 49
1922 2156 16
1922 2157 42
1922 2195 33
1922 2978 44
1922 3293 50
1922 3977 34
1922 4623 55
1922 4789 22
1922 6095 42
1922 6315 40
1922 6447 23
1922 6828 24
1922 7407 41
1922 8889 69
1922 9708 8
1922 9729 56
1923 296 51
1923 1863 11
1923 2487 13
1923 3402 37
1923 4116 33
1923 4402 59
1923 5272 37
1923 5918 54
1923 7182 59
1923 8415 12
1923 9756 47
1924 177 48
1924 269 47
1924 1403 4
1924 4525 67
1924 5097 62
1924 5831 45
1924 7046 2
1924 8531 37
1924 9291 66
1925 459 35
1925 2052 62
1925 6076 58
1925 6143 8
1925 6261 32
1925 7382 51
1925 7479 2
1925 8039 43
1925 9101 50
1926 2594 9
1926 6316 29
1926 6694 31
1926 7220 19
1926 9459 12
1927 2408 68
1927 6858 52
1927 7593 42
1927 7767 6
1927 9921 7
1928 167 2
1928 1663 58
1928 1698 53
1928 2020 20
1928 2468 35
1928 3010 27
1928 3745 58
1928 5064 68
1928 7469 42
1928 8801 59
1928 9529 6
1929 108 38
1929 438 64
1929 1062 67
1929 1076 27
1929 1259 2
1929 1373 29
1929 1709 48
1929 2176 44
1929 5348 2
1929 5474 29
1929 6567 52
1929 7679 2
1929 8698 30
1929 8772 2
1929 8797 53
1930 156 68
1930 3770 24
1930 5746 65
1930 6176 45
1930 7962 1
1930 8354 37
1931 556 33
1931 841 53
1931 5672 57
1931 6456 67
1931 7297 50
1931 8399 16
1931 9022 65
1932 238 22
1932 1280 5
1932 2105 1
1932 2476 31
1932 3992 68
1932 6491 38
1932 7496 28
1932 7599 41
1932 7890 66
1932 8137 6
1932 8181 15
1932 8502 39
1932 9906 34
1932 9963 37
1933 1754 11
1933 2956 35
1933 4234 9
1933 4903 34
1933 5931 33
1933 6213 3
1933 6344 30
1933 7551 8
1933 8166 3
1933 8302 66
1933 8573 11
1933 9048 26
1933 9469 24
1934 771 49
1934 2574 6
1934 2944 39
1934 3341 15
1934 3879 28
1934 4628 14
1934 5293 56
1934 6713 58
1934 6916 53
1934 7072 24
1934 7288 16
1934 8804 64
1934 9666 61
1935 873 21
1935 977 9
1935 1500 1
1935 1608 26
1935 1976 16
1935 2218 11
1935 4210 60
1935 7051 25
1935 7501 15
1935 8077 63
1935 8642 27
1935 8924 15
1935 9787 42
1936 50 30
1936 348 52
1936 466 52
1936 1554 55
1936 2399 6
1936 2924 31
1936 4187 32
1936 5371 16
1936 9844 46
1936 9897 30
1937 579 69
1937 582 32
1937 1944 18
1937 2026 52
1937 2805 26
1937 3155 4
1937 3175 46
1937 3764 17
1937 4531 64
1937 7192 25
1937 7396 17
1937 7784 20
1937 8812 41
1938 1462 67
1938 2865 50
1938 3718 36
1938 3979 13
1938 4133 15
1938 4916 62
1938 5865 67
1938 6632 56
1938 6711 62
1938 6847 49
1938 7211 9
1938 8302 19
1938 8491 26
1938 9404 11
1938 9714 50
1938 9790 41
1939 1198 56
1939 1602 10
1939 1989 11
1939 2118 58
1939 3439 67
1939 3859 63
1939 3916 14
1939 8976 1
1940 599 39
1940 3486 2
1940 3564 35
1940 3754 35
1940 3894 18
1940 4176 26
1940 8233 46
1941 2275 56
1941 2554 6
1941 2858 12
1941 2990 68
1941 3128 20
1941 3680 4
1941 3791 36
1941 4707 46
1941 5115 37
1941 5575 16
1941 8369 55
1941 9174 55
1941 9241 41
1941 9279 65
1941 9935 6
1942 148 52
1942 340 22
1942 2405 55
1942 2629 62
1942 3413 50
1942 5518 52
1942 7329 26
1942 7439 34
1942 8468 23
1942 8475 36
1942 8832 35
1942 9777 28
1943 412 1
1943 1340 24
1943 2312 53
1943 8213 46
1943 8838 10
1943 8956 59
1943 9728 57
1943 9803 48
1944 194 49
1944 585 31
1944 1830 14
1944 3900 66
1944 4242 67
1944 8232 69
1944 9906 22
1945 292 23
1945 2416 40
1945 4996 57
1945 5391 68
1945 8110 62
1945 8652 49
1946 721 53
1946 1803 26
1946 5004 29
1946 5487 6
1946 6578 51
1946 7669 33
1946 8799 68
1947 252 17
1947 1363 39
1947 2034 27
1947 2079 57
1947 2647 62
1947 2878 10
1947 3112 4
1947 4848 42
1947 5257 39
1947 5888 60
1947 6826 20
1947 7809 59
1947 8001 62
1947 8262 4
1947 8827 26
1947 9519 30
1948 142 4
1948 567 47
1948 926 24
1948 1029 14
1948 1149 34
1948 2633 22
1948 3470 7
1948 5651 53
1948 7161 46
1948 8314 32
1948 9193 12
1948 9259 51
1948 9592 53
1949 389 15
1949 2976 21
1949 4582 41
1949 4883 53
1949 6194 47
1949 7011 28
1949 8048 45
1949 8218 27
1949 8778 32
1949 9676 17
1950 425 37
1950 662 62
1950 2712 7
1950 6191 66
1950 6853 25
1950 7537 11
1950 9409 62
1951 925 55
1951 1328 54
1951 1487 39
1951 1796 9
1951 2513 67
1951 2600 43
1951 2848 1
1951 4290 4
1951 6317 26
1951 6320 46
1951 6771 6
1951 8441 8
1951 9416 68
1952 999 59
1952 2421 62
1952 3016 19
1952 3353 30
1952 5095 46
1952 6187 36
1952 7486 28
1952 7995 61
1952 9159 33
1952 9313 59
1953 115 9
1953 533 40
1953 2055 23
1953 4231 55
1953 4265 7
1953 6118 47
1953 6441 36
1953 6792 68
1953 7851 3
1953 8163 20
1953 9921 37
1954 620 51
1954 722 58
1954 1204 50
1954 1472 52
1954 3150 61
1954 3367 46
1954 5016 68
1954 5812 38
1954 7179 24
1955 2535 66
1955 2681 67
1955 6387 17
1955 6678 55
1955 7027 27
1955 7143 62
1955 8018 21
1955 8837 25
1956 30 53
1956 3074 25
1956 3470 55
1956 3578 32
1956 6033 64
1956 6379 8
1956 7531 58
1956 9656 2
1956 9853 25
1957 55 24
1957 906 69
1957 2128 28
1957 2540 15
1957 2900 8
1957 3235 49
1957 6817 3
1957 9815 57
1958 2994 2
1958 3544 34
1958 3821 5
1958 5435 1
1958 6025 2
1958 8028 28
1958 9377 37
1959 62 39
1959 1281 44
1959 1850 63
1959 2717 36
1959 4406 7
1959 6928 54
1959 7794 61
1959 8543 60
1960 4147 9
1960 4204 46
1960 4898 62
1960 5182 4
1960 7009 53
1960 8109 50
1960 8294 45
1960 8974 48
1961 2106 5
1961 3381 15
1961 6167 46
1961 6194 19
1961 6313 22
1961 6591 26
1961 7072 61
1961 7723 50
1961 7859 27
1961 8386 25
1961 9505 54
1962 1286 67
1962 3057 67
1962 4184 52
1962 4390 6
1962 5045 36
1962 5287 67
1962 7577 68
1962 8094 3
1962 8828 4
1962 9471 52
1962 9707 63
1963 753 34
1963 1349 61
1963 1902 39
1963 2693 27
1963 2922 35
1963 3402 62
1963 3543 7
1963 3841 50
1963 4017 40
1963 5279 51
1963 6579 64
1963 9128 57
1963 9776 40
1964 2977 57
1964 4763 13
1964 4796 31
1964 5578 37
1964 6572 10
1964 8695 27
1965 610 61
1965 731 8
1965 2490 24
1965 2519 14
1965 2900 53
1965 3146 59
1965 3819 11
1965 4324 51
1965 5510 32
1965 6162 15
1965 7463 4
1965 7829 25
1965 8500 19
1966 209 35
1966 557 34
1966 982 45
1966 1502 69
1966 2013 66
1966 2259 23
1966 4098 20
1966 4255 8
1966 7035 44
1966 7307 15
1966 7645 64
1966 9797 55
1967 1322 42
1967 2620 7
1967 3459 56
1967 3615 49
1967 3908 16
1967 6979 13
1967 7272 40
1967 7323 63
1967 8384 36
1968 1096 24
1968 1982 46
1968 2263 66
1968 3293 35
1968 3450 67
1968 5073 28
1968 6508 20
1968 6860 2
1968 6890 24
1968 7547 38
1968 8560 7
1969 1501 57
1969 3155 54
1969 5341 47
1969 6718 54
1969 7936 47
1969 7999 66
1969 9690 61
1969 9776 61
1969 9816 51
1970 354 55
1970 684 46
1970 2044 23
1970 2092 32
1970 2883 33
1970 2890 2
1970 5115 18
1970 5370 16
1970 6779 12
1970 7164 12
1970 7482 23
1970 8608 36
1970 9162 28
1970 9504 19
1971 670 41
1971 1039 66
1971 2783 17
1971 3984 31
1971 4202 38
1971 4839 40
1971 6795 39
1971 7154 44
1971 7354 68
1971 8354 23
1972 352 21
1972 1119 52
1972 1508 40
1972 2144 18
1972 4260 14
1972 4926 3
1972 5858 39
1972 6663 39
1972 8188 48
1972 9913 62
1973 214 1
1973 1422 51
1973 1522 34
1973 1918 18
1973 3886 67
1973 4852 46
1973 5103 69
1973 5330 20
1973 7479 52
1973 8152 28
1974 557 9
1974 997 23
1974 1423 64
1974 3491 65
1974 4919 53
1974 7479 32
1974 7896 36
1974 8733 22
1975 1021 46
1975 1601 5
1975 2809 16
1975 9281 67
1975 9408 27
1975 9823 26
1976 655 55
1976 1221 40
1976 3672 28
1976 3930 24
1976 4472 9
1976 4482 47
1976 4508 56
1976 5549 49
1976 5842 28
1976 6222 21
1976 6947 66
1976 7394 65
1976 9681 37
1977 2297 66
1977 2441 15
1977 3084 19
1977 3785 64
1977 3837 63
1977 3915 12
1977 4146 29
1977 5278 59
1977 6812 35
1977 7275 60
1977 7676 65
1977 8420 27
1977 8528 7
1978 631 69
1978 4843 13
1978 8215 4
1978 8338 66
1979 652 10
1979 843 29
1979 1469 36
1979 2787 37
1979 2985 24
1979 4773 15
1979 6618 14
1979 7554 10
1979 8057 63
1979 8180 13
1979 9217 1
1979 9807 30
1980 205 8
1980 1123 8
1980 2269 66
1980 5139 63
1980 9108 26
1980 9453 60
1980 9912 27
1981 535 8
1981 1722 19
1981 2807 16
1981 3591 13
1981 3670 49
1981 4494 51
1981 9133 40
1981 9892 56
1982 933 21
1982 1673 23
1982 2561 30
1982 3447 17
1982 5162 32
1982 6175 30
1982 7063 23
1982 7115 40
1982 7805 53
1982 8231 37
1982 9036 24
1983 1181 33
1983 2536 1
1983 4643 36
1983 5088 5
1983 9362 31
1984 479 15
1984 1000 12
1984 1281 27
1984 3484 48
1984 3841 9
1984 6071 58
1984 6157 5
1984 7214 56
1984 7553 47
1984 7558 61
1984 7585 69
1985 999 67
1985 2453 42
1985 3373 10
1985 5078 24
1985 5135 34
1985 6966 3
1985 7996 53
1985 8257 50
1985 9680 35
1985 9933 53
1986 125 4
1986 694 5
1986 3531 36
1986 3677 11
1986 4247 68
1986 5701 40
1986 6060 12
1986 6404 35
1986 8008 44
1987 2583 13
1987 3169 20
1987 3192 26
1987 3536 39
1987 5085 67
1987 5585 34
1987 7594 67
1987 9946 2
1988 2194 21
1988 2532 16
1988 6581 62
1988 6913 60
1988 7614 13
1989 702 6
1989 8549 69
1989 9689 36
1989 9744 39
1990 595 2
1990 1029 59
1990 1545 59
1990 2968 7
1990 3656 43
1990 4325 33
1990 5281 51
1990 5819 49
1990 6039 44
1990 8724 50
1990 8832 19
1990 9494 26
1991 1030 55
1991 3993 33
1991 5171 38
1991 5580 5
1991 6642 59
1991 7671 47
1991 8260 2
1991 8452 63
1991 8841 45
1992 42 3
1992 1313 14
1992 1893 60
1992 1983 36
1992 2399 4
1992 2555 43
1992 2722 12
1992 3834 43
1992 4294 9
1992 4778 50
1992 4878 16
1992 5565 38
1992 7384 39
1992 8038 22
1992 9882 51
1993 513 43
1993 1059 4
1993 1597 31
1993 2472 17
1993 3625 53
1993 4614 20
1993 5450 42
1993 7423 38
1993 7933 53
1993 8268 50
1993 9306 42
1994 95 13
1994 4238 27
1994 6607 14
1994 7122 6
1994 7743 42
1994 7783 56
1994 7950 60
1994 8937 3
1994 9210 22
1994 9424 34
1995 634 45
1995 704 4
1995 1264 8
1995 1502 24
1995 1565 53
1995 4351 23
1995 4371 62
1995 4878 63
1995 5117 15
1995 5195 43
1995 5269 36
1995 5751 18
1995 7089 44
1995 8726 23
1996 994 41
1996 1952 64
1996 2030 64
1996 2201 49
1996 3226 18
1996 5355 15
1996 6333 61
1996 6359 30
1996 7192 41
