8000 18000
936 2815 13512
936 4779 4036
937 1285 14220
937 2384 6369
938 1723 10687
939 2912 3758
939 5395 14588
940 1381 6167
940 4015 3796
940 4686 15454
940 7062 15573
941 2572 2103
941 4929 6223
942 4253 9941
943 2400 5519
943 4606 10082
943 7514 1253
943 7910 7701
944 1320 7732
944 4200 2122
945 1898 2370
945 2410 17662
945 2663 12162
945 3215 4330
945 3226 11382
945 4286 6744
945 5563 1868
946 2055 8637
946 2113 12560
946 4269 10061
947 1246 12985
947 2385 9394
947 5879 3404
947 6952 10537
947 7138 3782
947 7713 7988
948 1612 607
948 6563 547
949 1129 16638
949 3910 8870
950 2066 3459
950 5034 8590
951 1430 6571
951 1934 10691
951 3213 14353
951 7536 13449
952 3613 6487
952 6899 17859
952 7597 5066
953 2157 14126
953 3304 3231
953 4031 6147
953 5000 13726
954 3454 271
954 5190 560
954 5528 9823
954 6127 15664
954 6334 6804
954 6837 15872
955 2300 10011
955 3944 7645
955 4058 10318
955 6018 10769
955 7155 2391
956 1292 8793
956 1932 7236
956 6558 16689
957 1904 15535
957 6772 210
958 1283 17107
958 4005 17428
958 5499 5444
958 6217 1224
958 6673 12505
958 7717 1693
959 1441 6456
959 2543 11064
959 2952 16380
959 4262 11065
959 7520 559
960 3934 15346
961 4954 16627
961 6093 11978
962 2284 587
962 2413 5171
962 4267 1649
962 5022 2236
962 7353 14543
963 3380 12018
963 4397 5526
963 4715 6917
964 1210 3827
964 1245 17076
964 1302 13194
964 2717 12410
964 4026 9372
964 4245 13408
964 6592 3638
965 1491 14626
965 2951 11827
966 2132 10852
966 6257 9735
966 7020 11626
966 7032 4775
966 7189 11539
967 3755 13095
967 5017 8203
967 5806 4325
968 3090 14217
968 6657 7938
968 7114 6204
968 7213 3040
969 2426 17936
969 3201 3943
969 3426 17910
969 3762 10360
969 7655 9644
970 4116 6095
970 4280 6653
970 4835 3107
970 6424 15204
971 4625 13739
971 6637 9069
971 7669 4835
972 5827 1036
972 7892 8307
973 5760 13471
973 6322 12066
974 1153 17707
974 2624 13186
974 3809 16261
974 4449 10195
974 6107 6119
974 6505 15336
974 7468 104
974 7900 8489
975 1200 64
975 1352 11273
975 1383 13051
975 1386 7831
975 2635 10951
975 3610 4588
976 4225 9314
976 4415 12150
976 5131 3223
976 7062 11067
977 3237 17723
977 6428 75
977 6559 3151
977 7425 1280
978 1604 10160
978 1915 16707
978 2696 497
978 5795 15304
978 6163 14006
978 7735 14960
979 2117 1664
979 5077 9676
979 5775 4752
980 1313 1722
980 3095 7918
980 4476 3683
980 5442 13407
980 5708 16549
980 7997 438
981 1234 7230
981 4017 1477
981 5184 15804
982 3273 12380
982 5380 14194
982 7250 10557
982 7993 1965
983 1378 3839
983 1442 7448
983 3105 17893
983 3936 4414
984 2457 15455
984 4043 15285
984 4581 16832
984 7497 5092
985 1830 7467
985 3136 2448
985 5016 6431
986 3116 9417
986 3965 4758
986 4180 16556
986 4260 11473
987 3909 876
987 6199 2820
987 6229 15883
988 1148 4197
988 3224 2202
988 4428 15972
988 6382 2265
988 6904 13942
989 3913 15510
989 6307 17592
990 2939 15046
990 5327 17498
990 7934 1067
991 4851 1431
991 5779 10449
992 3606 3042
993 1223 1837
993 2907 3604
993 5648 8952
993 6447 10631
993 6895 8565
994 2823 11020
994 3899 1198
994 4949 15395
994 6148 3711
995 1222 5766
995 2451 15717
995 3777 9661
996 5809 13295
997 2014 15400
997 2655 9575
997 5930 8045
998 3807 8724
998 4017 16080
998 6041 826
998 6343 5248
999 2325 16054
999 3092 7241
999 3852 12262
1000 3376 15441
1001 5574 2263
1001 6488 10796
1001 7267 6633
1001 7801 16588
1002 2743 13559
1002 3454 13805
1002 5789 16441
1002 6254 12102
1003 4248 7526
1003 4549 2211
1004 2034 5527
1004 5129 658
1004 7331 6838
1004 7932 17290
1005 4389 4820
1005 5076 17552
1005 6672 4823
1005 7172 415
1006 1338 7407
1006 3286 7745
1006 4431 1381
1006 5063 9824
1006 6297 6064
1007 2618 17537
1007 4865 4269
1007 7711 17055
1008 4515 12916
1008 4692 9358
1008 7566 2850
1008 7791 6532
1009 7067 17407
1009 7552 15576
1009 7814 8101
1010 4510 14741
1010 7003 8423
1011 2042 1453
1011 2652 16673
1011 4533 4358
1012 6616 9154
1012 7346 2346
1013 1573 10157
1013 2657 5888
1013 3108 3024
1013 6751 515
1013 7034 2305
1014 1457 16369
1014 3635 883
1014 4879 742
1014 6566 14238
1014 7036 14692
1015 6531 16820
1015 7780 9814
1016 4755 4307
1016 6383 4302
1016 7503 5183
1016 7791 366
1017 4262 2972
1017 6107 12267
1017 6336 17555
1017 7448 7830
1017 7641 3229
1018 2243 8875
1018 3064 11408
1018 5503 2373
1018 6140 11139
1018 7002 5965
1019 1556 11372
1019 2524 259
1019 7505 5856
1020 3396 5686
1020 3962 1399
1021 2657 13094
1021 4586 9474
1021 7556 17740
1022 1347 3105
1023 1233 1252
1023 1368 14853
1023 5798 13315
1024 1094 16986
1024 1286 7694
1024 3524 13853
1024 4419 15813
1024 4968 6203
1024 7383 9368
1025 4953 12251
1025 5072 5289
1026 1796 3036
1026 4967 11315
1026 5808 8939
1027 6728 5877
1028 2173 10501
1028 4876 2841
1028 5116 6569
1029 4122 7722
1029 4396 7776
1029 4943 5785
1029 5045 955
1029 5401 8041
1029 5981 12121
1029 5995 12314
1029 6495 3875
1029 6576 11124
1029 7776 11212
1030 1924 14377
1030 5088 2041
1030 5309 12753
1030 5716 17493
1031 1175 9753
1031 5035 14983
1031 7448 7086
1032 3090 6783
1032 4447 11381
1033 1871 1677
1033 4117 7036
1033 5972 2247
1034 2113 7363
1034 2497 16408
1034 3215 2633
1034 4122 7103
1035 1787 4611
1035 2869 14079
1035 7494 8852
1036 2498 4616
1036 6179 13468
1036 7172 9962
1036 7319 14531
1036 7989 12229
1037 5796 8501
1038 2157 9709
1038 2676 1174
1038 3715 6753
1038 3816 3857
1039 2751 2488
1039 6300 7285
1039 6512 6514
1039 7173 17943
1040 1764 1168
1040 4114 2872
1040 4811 10685
1040 4862 7602
1040 5140 15907
1040 5181 10884
1041 4291 13184
1041 4903 6049
1041 7542 7828
1042 2515 13600
1042 3796 8811
1042 4587 3973
1043 3960 17992
1044 3407 1062
1045 2127 12416
1045 6453 5786
1045 6632 13112
1046 1098 12538
1046 3474 5655
1046 3881 17002
1046 5240 1459
1046 5803 2547
1046 7731 9077
1047 3292 13730
1047 4183 7695
1047 6189 4951
1047 7374 13170
1048 4007 5662
1048 6884 13287
1048 7516 16735
1048 7548 7584
1049 5047 16863
1049 6445 5095
1049 7122 806
1050 1859 6038
1050 3878 3990
1050 4690 3232
1050 5319 16325
1050 5884 2572
1050 6310 13028
1050 6643 2030
1051 1629 9232
1051 6256 12204
1051 6513 3135
1052 5525 1710
1052 6931 10182
1052 7853 17143
1053 2420 5961
1053 3899 1807
1053 6330 15410
1053 6535 2758
1053 7077 10800
1054 1329 6155
1054 1950 11138
1054 2963 15300
1054 4312 2336
1054 5634 3572
1054 6526 17852
1055 1446 7060
1055 1647 17665
1055 2137 10682
1055 2554 4759
1055 3991 13101
1055 5171 13373
1056 3539 4668
1056 4678 2280
1056 5294 10046
1056 7001 8919
1056 7910 13343
1057 1796 10379
1057 4968 10985
1057 5210 51
1057 7035 7730
1057 7639 6680
1058 5216 6689
1058 5730 2118
1058 7742 15182
1059 2382 14265
1059 2744 8920
1059 2837 2415
1059 2959 2269
1060 1403 4636
1060 2190 8660
1060 7692 8373
1060 7950 1917
1061 2513 7314
1061 4300 13884
1061 6626 3887
1061 6859 2341
1062 2383 4614
1062 2566 15421
1062 2803 3041
1062 4577 14205
1062 5084 2410
1062 6346 14068
1062 6456 7589
1063 2178 14770
1063 2264 14052
1063 3292 1093
1063 4837 5411
1064 1182 2132
1064 4040 12301
1064 7568 1483
1065 1459 10202
1065 2071 11896
1065 3667 17906
1065 7372 16406
1066 2012 17256
1066 3302 217
1066 6027 15350
1066 6462 11998
1067 4079 15853
1067 7241 1206
1068 1140 6196
1069 4659 2842
1069 7393 15235
1070 1498 15948
1070 1965 5732
1070 2062 14375
1070 4685 5692
1070 5796 16762
1071 3477 16966
1071 5414 65
1071 5842 11436
1071 6587 12940
1071 7382 4149
1072 4702 6952
1072 5973 1251
1072 6710 14200
1073 2270 3847
1073 4714 16418
1073 6361 7593
1073 8000 8716
1074 1330 11274
1074 1950 8174
1074 4059 8420
1075 1785 11276
1075 2434 15909
1075 6687 17951
1075 7877 14674
1076 2727 16333
1076 5098 15383
1077 1272 11933
1077 2147 11146
1077 6482 13951
1077 7758 4133
1078 3188 13706
1078 4606 13610
1078 7151 1205
1079 4387 11311
1079 6413 12991
1079 6854 8898
1079 7640 14569
1079 7751 667
1080 1181 4261
1080 3547 3727
1080 5878 462
1080 7360 4527
1081 1221 205
1081 2988 13400
1081 3910 6816
1081 6033 9688
1082 6570 5819
1082 6945 1422
1083 1754 6316
1083 4931 8281
1083 5716 2386
1083 6050 2785
1084 1303 4294
1084 4046 127
1084 5578 2297
1085 2949 14093
1085 7851 5398
1086 1379 15546
1086 2830 8909
1086 5117 15376
1086 5342 17376
1086 6663 280
1086 7549 12970
1087 1196 11706
1087 4952 14986
1088 1742 12798
1089 3067 3563
1089 4076 7139
1089 4349 7864
1089 5996 460
1090 2133 9618
1090 2229 3771
1090 4262 7655
1090 5547 8161
1090 5694 8388
1090 6157 6771
1091 2517 548
1091 2779 5387
1091 4784 17179
1091 7413 4609
1091 7607 6425
1092 1837 15778
1092 5458 17609
1092 6574 13083
1093 1104 10204
1093 5887 7203
1093 7242 6293
1093 7420 2140
1094 1809 11582
1094 6190 2598
1095 2840 6681
1095 3219 9305
1095 3342 3043
1095 4548 6310
1095 6562 16790
1095 7355 2150
1096 1934 2652
1096 3664 4953
1096 5069 2298
1096 5892 8208
1096 6449 3357
1097 3068 14069
1097 3714 13703
1097 4652 7275
1097 4684 6215
1097 7408 2658
1098 3556 12910
1099 5200 15290
1099 5353 8877
1099 5613 2740
1099 7476 1289
1099 7505 17955
1100 4318 11187
1100 4695 2388
1100 4706 14879
1100 5127 1926
1100 5331 4421
1100 6411 7559
1101 1831 5933
1101 2605 11359
1101 3876 14110
1102 6005 12678
1103 5795 186
1104 2302 1674
1104 2667 989
1104 7217 5720
1105 1720 8778
1105 3609 11600
1105 3757 374
1105 3954 12391
1105 5320 6486
1105 7265 3007
1106 1775 2235
1106 1932 5035
1106 4104 9382
1106 7093 8929
1107 1737 84
1107 2631 4474
1107 2930 17090
1107 3142 15263
1107 5167 10394
1108 4105 4425
1108 5235 12323
1108 6328 4720
1109 2340 2745
1109 4252 8605
1109 4806 442
1109 6032 16100
1110 1923 8556
1110 5571 3079
1110 7926 9467
1111 3453 4756
1111 7692 11003
1112 3261 15276
1112 4821 1222
1112 7736 12556
1113 2196 8449
1113 4297 6794
1113 4574 13535
1113 5235 13379
1113 6529 8596
1113 6583 6935
1114 5604 16563
1114 5897 17694
1114 7987 6983
1115 1332 5070
1115 2436 9616
1115 5053 11521
1116 3069 2087
1116 4126 1660
1116 4948 9557
1116 5588 6949
1116 6897 17931
1117 2084 1232
1118 1446 10215
1118 1607 17983
1118 2199 2054
1118 3887 1518
1119 5445 7960
1119 7435 7201
1120 1511 4943
1120 7504 11672
1120 7801 8207
1121 2420 12712
1121 4886 2942
1121 5971 6733
1122 2716 17015
1122 4883 4268
1122 7382 15472
1123 2031 6956
1123 5273 1541
1123 7455 3532
1124 2373 16460
1124 4293 15826
1124 4904 3634
1124 5559 10401
1125 5745 3037
1125 7593 2823
1125 7966 3342
1126 2116 16711
1126 3285 2883
1126 5460 9571
1126 6282 5747
1126 7030 14571
1127 1203 4592
1127 5670 15729
1128 1598 5022
1128 4041 12625
1128 5981 14580
1128 6442 2576
1128 7753 4845
1129 2857 887
1129 3931 9540
1129 5841 3204
1129 6682 6755
1129 7234 9972
1130 4855 7802
1130 4876 13744
1130 5191 10903
1130 5550 10009
1130 7624 5523
1131 5361 2968
1131 6835 13084
1132 1161 987
1132 1302 15803
1132 1455 7461
1132 4520 6280
1133 1389 200
1133 4912 8428
1133 5988 8608
1133 6286 1752
1134 4768 9035
1134 5230 7567
1134 5609 6947
1134 7087 7901
1135 1959 15303
1135 2897 92
1135 3082 9158
1135 3949 6411
1135 5005 4959
1136 3671 7855
1136 3742 12113
1136 5801 1111
1136 6119 16862
1137 1619 14901
1137 6999 17855
1137 7416 2078
1138 1908 17774
1138 2143 1883
1138 2159 7350
1138 7154 14410
1138 7636 3763
1139 2061 7822
1139 2806 2061
1139 5495 3419
1139 7433 8491
1140 1737 17485
1140 1899 11314
1140 7317 2763
1141 5098 5191
1141 7061 4475
1141 7756 17183
1142 3588 4792
1142 4364 6176
1143 1208 6270
1143 1428 15150
1143 6096 14667
1143 6243 5055
1143 7476 11853
1143 7950 5521
1144 1754 2460
1144 2047 1427
1144 3210 6723
1144 4756 719
1144 5911 8347
1145 2427 7273
1145 4373 11967
1145 6437 11614
1145 6889 5852
1145 7630 551
1145 7929 15083
1146 4241 6784
1146 5153 1328
1146 7295 13715
1147 3763 9604
1147 6095 9322
1147 6119 9411
1148 1454 4271
1148 7461 7311
1148 7489 3863
1149 1286 5908
1149 2592 14870
1149 2801 11132
1149 4740 16399
1149 5063 5914
1149 5973 1466
1149 6135 13258
1149 7568 6958
1149 7832 6286
1150 2052 13158
1150 3087 10807
1150 3392 5456
1150 3591 1416
1150 3936 14236
1150 6005 798
1151 1681 16702
1151 2444 17795
1151 5080 2498
1151 5215 9626
1151 5532 6510
1152 3023 16468
1153 2948 2024
1153 4193 8135
1153 6535 5973
1153 6797 8640
1154 3894 7271
1154 4471 10126
1154 6130 10344
1155 1233 641
1155 2850 5376
1155 3749 13660
1155 4424 9231
1155 4934 4769
1155 6002 6221
1156 4466 3397
1156 6474 7975
1157 2331 7377
1157 3449 4481
1157 4981 14328
1157 6594 16601
1157 6763 6978
1157 6996 11428
1157 7267 10527
1157 7447 15758
1158 1990 16328
1158 4233 13313
1158 5041 14300
1158 5748 13487
1159 2261 17741
1159 5820 13389
1159 6010 13812
1159 7061 5462
1160 3766 17614
1160 4147 7085
1160 4557 10059
1161 3888 3471
1161 5852 912
1161 6621 5921
1161 7216 17656
1161 7826 305
1162 1614 17273
1162 4598 11540
1162 5136 2828
1162 5973 3743
1162 6336 11091
1163 4762 8795
1164 1616 15743
1164 1986 1492
1165 3664 4530
1165 4621 184
1165 5673 14187
1166 4214 17721
1166 5353 12310
1166 6134 2360
1166 6276 10979
1166 6968 12300
1167 4964 566
1167 7952 15245
1168 1442 7762
1168 1543 3821
1168 3395 12321
1168 3512 17559
1168 5268 10742
1168 5517 5716
1169 4558 15958
1169 4761 16534
1169 6392 17896
1169 7108 9935
1170 2238 9456
1170 5088 14123
1170 6829 1203
1171 5189 16509
1171 5671 404
1171 7567 1531
1171 7604 7002
1171 7846 11591
1172 3092 3577
1172 3645 522
1172 4262 3402
1172 4806 6101
1172 6600 17208
1173 3101 4790
1173 3465 15364
1173 6074 13021
1173 7294 10694
1174 1871 13975
1174 1906 7869
1175 3424 7613
1175 5615 13423
1176 5205 17370
1177 1283 5541
1177 2560 16603
1177 3000 15166
1177 4365 1857
1177 5455 3028
1178 2887 401
1178 3274 17845
1178 6339 3672
1178 7101 17042
1178 7843 12350
1179 5631 8615
1179 6105 17920
1179 6314 1696
1180 2278 13152
1180 2984 11342
1180 3048 7498
1180 3254 8803
1181 2160 6274
1181 3297 10323
1181 4035 17213
1182 5879 69
1182 6927 854
1183 4191 3906
1183 7370 6923
1183 7732 7239
1184 3701 2714
1184 5181 2191
1185 1704 10504
1185 2551 1561
1186 1946 13273
1186 2489 14413
1186 3434 5005
1186 3846 8089
1186 6203 5665
1186 6548 8527
1187 1811 13945
1188 1420 2698
1188 1528 4618
1188 1780 3703
1188 2713 7186
1188 3324 3581
1189 5414 13087
1189 6847 11420
1189 7154 3476
1190 2385 15839
1190 6767 12243
1190 7220 14212
1191 3818 1353
1191 5396 2381
1192 4045 7411
1192 6209 5945
1193 1657 293
1193 6326 2420
1193 7139 1478
1194 2416 5594
1194 5383 154
1194 5706 10117
1194 6745 17257
1195 2421 2649
1195 3198 15736
1195 7612 2541
1196 3009 15195
1196 5197 12778
1197 3851 13289
1197 5093 6925
1198 2309 8517
1198 3595 1908
1198 4861 958
1198 5220 16631
1198 6642 14024
1198 6702 13491
1199 3801 1092
1199 7401 7090
1199 7776 14497
1200 3151 14842
1200 3860 10381
1200 4011 8240
1200 5860 14722
1200 6793 10964
1200 7802 16202
1201 2097 378
1201 5612 10478
1201 7009 13659
1202 1630 14469
1202 1736 11986
1202 2503 7664
1202 3631 392
1202 5948 487
1202 6571 11509
1202 6840 10883
1203 2300 13577
1203 4430 13557
1203 5256 8524
1204 1711 5306
1204 4174 3128
1204 4688 13944
1204 4730 10745
1204 6075 16742
1204 6376 15163
1205 4576 11504
1205 5153 8707
1205 5365 9532
1206 1565 5173
1206 1904 5927
1206 6280 10993
1206 7671 6703
1207 7196 13538
1207 7246 15106
1207 7254 9226
1208 2374 10136
1208 4867 7747
1208 6114 14637
1208 6260 8800
1208 6796 10498
1208 6848 17812
1208 7090 5982
1208 7351 10848
1209 1885 15577
1209 4566 14233
1209 7062 9781
1210 1730 6134
1210 2111 17228
1211 3720 17357
1211 4333 14941
1211 4484 13754
1211 5347 2001
1212 1273 3124
1212 2307 4436
1212 3327 8735
1212 7118 8770
1213 3519 4764
1213 3926 1803
1213 4581 9745
1213 6281 1385
1214 3322 9296
1214 4469 15971
1214 4647 4599
1214 5598 983
1214 6759 5064
1215 2295 4935
1215 3109 3872
1215 3838 10924
1215 4129 1487
1215 4728 11304
1215 5807 7887
1216 3935 17645
1216 4603 1920
1217 1589 14192
1217 1592 2624
1217 2779 10327
1218 2027 2254
1218 5839 8996
1219 2029 13015
1219 4098 3247
1220 4167 13677
1220 5674 6405
1220 7394 6231
1221 2182 6246
1221 2629 11348
1221 3678 9096
1221 5729 16745
1221 7125 13120
1221 7787 10002
1221 7853 3689
1221 7876 5669
1222 4907 6228
1222 5381 15446
1222 7369 4700
1223 2264 15894
1223 4193 14464
1223 5546 7945
1223 7063 5710
1224 1228 13420
1224 2949 1080
1224 4066 11622
1224 4629 2672
1224 6383 17333
1225 1716 10437
1225 5887 993
1225 6105 1666
1225 7850 7991
1226 2135 8763
1226 7270 430
1226 7624 15559
1227 1583 7564
1227 3389 16203
1227 7053 17756
1227 7351 1030
1228 3229 14602
1228 4942 16587
1228 5228 13909
1228 6000 1019
1228 7980 8024
1229 2540 8346
1229 6013 14681
1230 3425 13807
1231 1557 12424
1231 3839 5846
1231 5665 11625
1231 7710 7416
1232 4456 257
1232 5202 14774
1232 6218 4576
1232 7643 9912
1233 1343 8738
1233 4819 747
1233 6478 5901
1233 7214 6035
1234 1475 10962
1234 2062 14775
1234 3712 1424
1235 3643 10359
1235 4372 11350
1236 2139 1512
1236 3056 16470
1236 6483 8348
1237 3229 9269
1237 3359 5864
1237 5711 1981
1237 7016 15824
1238 1695 2031
1238 2298 4001
1238 3922 13518
1238 6362 17874
1238 7199 3187
1238 7678 16093
1239 5517 2334
1240 1313 10352
1240 2204 11728
1240 3415 4551
1240 3708 13797
1240 5701 17633
1241 1939 117
1241 2262 13756
1241 3223 12755
1241 4030 1378
1241 4130 3055
1241 4522 10889
1241 5768 16706
1241 5820 14655
1242 2446 799
1242 3057 17072
1242 3948 3388
1242 4413 15191
1243 3019 4060
1243 5434 8813
1243 6400 12826
1243 7737 9244
1244 2512 15158
1244 3018 1128
1244 4155 3975
1244 4737 12601
1244 7025 12977
1245 5865 5614
1245 6028 8171
1245 6417 16976
1245 7591 1429
1246 3474 1578
1246 4291 3584
1246 6527 5751
1246 7289 8961
1246 7660 7253
1247 7556 5128
1248 1336 176
1248 6018 9397
1249 3277 2943
1249 3503 4315
1249 4330 908
1249 5994 13670
1249 6654 10609
1249 7749 11374
1250 1796 12440
1250 5821 10033
1250 7179 15627
1250 7516 1813
1250 7751 5879
1251 1298 6140
1251 4811 8935
1251 7554 5769
1252 1944 8836
1252 2074 9074
1252 5288 362
1253 4866 7266
1253 6817 10058
1254 3991 15015
1254 4094 15630
1254 5462 9243
1254 7414 690
1254 7745 11867
1255 3037 9428
1255 4097 11753
1255 7111 12457
1256 3425 15332
1256 4199 17887
1256 6038 13024
1256 7185 9298
1257 2159 4199
1257 2997 5618
1257 6793 5771
1257 7407 1609
1258 4998 15500
1258 7356 671
1259 1615 7347
1259 3092 15603
1259 3343 8572
1259 4489 2804
1259 7103 4778
1260 5721 12216
1260 6838 6394
1260 7570 5202
1260 7703 7207
1261 5777 8925
1261 7272 2372
1261 7414 10222
1262 1306 9730
1262 2797 9004
1263 3591 2492
1263 5099 3464
1263 5306 2626
1263 5411 1506
1263 5943 8471
1264 1807 53
1264 4253 13548
1264 6315 13825
1265 2807 8820
1265 4481 2230
1265 5068 6707
1265 5951 9697
1266 1326 4116
1266 4935 15010
1266 6540 3751
1266 6569 11226
1266 7128 16961
1267 2768 13253
1267 5348 12624
1267 6757 14083
1268 4943 11737
1268 5611 4573
1268 7124 15755
1269 2968 15238
1269 5768 15252
1270 1458 14484
1270 4710 9119
1270 5053 6863
1270 5943 10566
1270 7676 12548
1271 1288 9507
1271 1868 15629
1271 2227 3779
1271 2565 13742
1271 2856 15420
1271 3133 7298
1271 5150 1165
1271 5555 7767
1272 3124 9482
1272 3256 1391
1272 7302 12815
1273 1325 5861
1273 2212 17640
1273 5522 11165
1274 2583 15537
1274 7047 8074
1275 5855 9268
1276 2733 12737
1276 4912 9338
1276 5047 7804
1276 5663 12627
1276 6733 16219
1277 2895 4378
1277 4102 17725
1277 5483 2096
1278 2917 5237
1278 4843 3212
1278 5146 15362
1278 6017 889
1278 6333 12368
1278 7255 5508
1279 1820 4703
1279 2164 8294
1279 4856 11230
1280 2138 15652
1280 2265 6353
1280 2729 233
1280 3174 6453
1280 4346 801
1280 5969 17167
1280 6308 4958
1280 7705 779
1281 1341 5533
1281 3965 9445
1281 4742 3012
1282 2272 3293
1282 2360 12767
1282 2580 6131
1282 4954 7653
1282 5576 3883
1283 1501 8516
1283 7901 12472
1284 2099 9538
1284 2139 16785
1284 5471 1557
1284 6570 11641
1284 7524 1363
1285 1923 10991
1285 3515 2725
1285 4233 1978
1285 5190 3757
1285 6440 13498
1286 2542 3385
1286 2780 9849
1286 4752 2483
1287 3118 1359
1287 4749 16334
1287 6814 12921
1288 3191 3791
1288 3409 58
1288 5054 6964
1288 5092 4579
1288 5510 877
1289 2799 4235
1289 6860 12398
1290 3725 13067
1290 4048 16791
1290 6306 9989
1291 3640 13582
1291 3952 505
1291 5110 11891
1291 6963 12067
1292 3839 17369
1292 4393 10578
1292 5154 14103
1292 5981 5127
1292 6286 12962
1293 1552 15513
1293 7687 17259
1294 2380 4100
1294 2465 17490
1294 2844 15255
1294 5921 1844
1294 7608 13813
1295 3449 10561
1295 4826 1533
1295 6017 9015
1295 7227 7637
1296 2800 15916
1296 6446 6905
1297 1781 15385
1297 3352 7224
1297 5511 13675
1297 6316 10562
1297 6653 6814
1297 7156 197
1297 7625 4089
1298 4633 13916
1298 6596 10405
1299 2019 8529
1299 2602 4234
1299 6001 6432
1300 1744 2292
1300 3446 4069
1300 5436 6110
1300 6271 8678
1300 6988 16110
1300 7999 12837
1301 3047 2464
1301 4643 14029
1301 4723 9993
1302 4563 5830
1302 6338 1816
1302 6777 380
1304 6643 11689
1304 7416 15289
1305 1419 16598
1305 4397 525
1305 4831 373
1306 1907 8327
1306 5034 15801
1307 2606 5996
1307 4176 3259
1307 7702 17178
1308 1433 9751
1308 2855 6225
1308 4893 1922
1308 6373 2655
1308 6766 6721
1309 2129 13202
1309 2851 1194
1310 3747 13066
1310 7854 1370
1311 1358 2751
1311 7127 14871
1312 6740 14295
1312 7633 10550
1313 4052 17141
1314 1419 14066
1314 3460 16477
1314 7009 12621
1315 2910 10484
1315 5494 7537
1316 1542 3585
1316 2522 13365
1316 2986 13183
1316 3282 5090
1316 4344 2723
1316 6443 5056
1316 6952 16056
1316 6955 1404
1317 4263 6371
1317 6058 12521
1317 6171 16698
1317 7465 10965
1318 1897 9168
1319 3749 3416
1319 3853 2628
1319 7578 1142
1320 1326 10077
1320 1989 8382
1320 5716 5310
1320 6344 8867
1321 3705 6104
1321 4748 360
1321 6027 263
1321 6172 17316
1322 2182 1143
1322 2907 15040
1322 6485 5940
1323 2226 14832
1323 6000 1614
1324 3669 14058
1324 6272 5640
1324 6658 1256
1324 6773 2671
1324 7162 2012
1325 2925 6309
1325 5116 3721
1326 4865 4788
1326 6623 13320
1327 1520 1815
1327 3701 9061
1327 3833 16473
1327 5696 13745
1327 6198 8222
1327 6671 3239
1328 4046 15241
1328 4354 4488
1328 4607 6873
1328 5265 6809
1328 6726 1768
1329 1618 6647
1329 1815 16616
1330 1520 701
1330 2910 3310
1330 4947 12848
1330 6641 12231
1331 2046 11250
1331 2092 2933
1331 3041 6216
1331 6505 17797
1331 7249 8714
1332 2238 1572
1332 3635 5308
1332 5979 15917
1332 6430 10159
1333 1954 4644
1333 5709 14585
1333 7452 7235
1334 2477 3896
1335 3135 2313
1335 4164 3191
1335 4591 9610
1335 7850 8267
1336 2281 12052
1336 3322 2602
1336 6061 13969
1336 7458 10661
1337 4896 6557
1337 5818 9527
1337 6617 4493
1337 7578 9772
1337 7703 12908
1338 1714 3597
1338 2923 8210
1338 4470 15314
1338 5502 11959
1338 6932 13157
1338 7129 1794
1338 7617 15323
1339 3485 17254
1339 4023 12182
1339 4550 8964
1339 5924 10337
1339 6874 1776
1339 7402 4216
1339 7509 1446
1340 3457 1838
1340 6850 11332
1341 6867 17977
1341 7427 9621
1342 2937 11040
1342 4140 12540
1342 6791 8591
1343 3185 1277
1343 4215 15462
1344 1991 6136
1344 2764 2418
1344 3240 16424
1344 5120 1691
1344 5392 14800
1345 3957 7751
1345 5771 13508
1345 7248 5675
1345 7744 9446
1346 3430 10412
1346 6042 5799
1346 7692 13220
1347 6344 11988
1347 6793 14714
1348 2194 1514
1348 3060 17758
1348 3566 17007
1348 6113 11183
1348 6662 5003
1348 6685 8488
1348 7311 11951
1348 7421 9459
1349 3040 7860
1349 3153 3155
1349 3679 1126
1349 7451 17847
1350 5356 9045
1350 5913 13427
1350 7764 16280
1351 2025 5712
1351 3142 17717
1351 3786 15987
1351 7407 3615
1352 2744 4894
1352 2778 11806
1352 5032 2703
1353 3172 1912
1353 5008 16267
1354 7889 12198
1355 2291 2417
1355 2561 12357
1355 2811 353
1355 2883 2361
1355 3665 6029
1355 4064 14048
1355 4170 14757
1355 6338 16934
1355 7350 11167
1356 6988 5471
1357 4933 15146
1357 6478 16532
1357 6733 8553
1357 7834 4598
1358 1898 13523
1358 2170 17895
1358 2290 13705
1358 3019 15374
1358 3946 15731
1358 3969 15990
1358 6773 9302
1359 7552 330
1360 3207 15001
1360 5422 2034
1360 7387 15913
1360 7703 10445
1361 4083 16146
1362 3730 8855
1362 4592 398
1362 5038 15561
1362 6705 7821
1362 6923 16423
1363 2736 8035
1363 5789 10491
1363 6565 16012
1364 1408 5772
1364 1825 14357
1364 3319 4687
1364 3553 6284
1364 4050 12878
1364 6744 15501
1364 6872 7915
1364 7599 10066
1364 7936 4238
1365 2269 15881
1365 2942 435
1365 2949 11868
1365 3058 421
1366 2011 10984
1366 7075 1141
1367 2978 2363
1367 3006 2471
1367 5071 7400
1367 5661 8528
1367 6005 28
1367 6040 1229
1367 6127 4168
1367 7933 12912
1368 1527 155
1368 4913 10786
1369 2324 5359
1369 2906 13440
1369 3507 15889
1369 4784 9458
1369 5987 5152
1369 7580 8008
1369 7709 10371
1370 2220 17476
1370 4477 12876
