10000 100000
1983 2234 58
1983 3051 6
1983 5711 41
1983 5785 57
1983 6387 45
1983 7457 62
1983 7687 61
1983 7847 67
1983 8043 2
1983 8189 54
1983 8869 11
1983 8944 43
1984 1786 67
1984 2046 47
1984 2197 30
1984 3559 66
1984 4922 13
1984 6309 44
1984 7424 15
1984 7893 37
1984 7922 29
1984 8135 42
1984 8255 4
1985 354 2
1985 1832 26
1985 2161 24
1985 2461 20
1985 3111 55
1985 4320 59
1985 4416 39
1985 5212 6
1985 5534 18
1985 5692 45
1985 8827 18
1985 9158 45
1985 9761 60
1986 51 10
1986 326 36
1986 1325 28
1986 4445 11
1986 5280 60
1986 6300 10
1986 8279 25
1986 8315 58
1986 8944 27
1987 1441 54
1987 2641 54
1987 3891 39
1987 4538 28
1987 5755 39
1987 6295 7
1987 6991 28
1988 271 51
1988 930 10
1988 4467 29
1988 4685 7
1988 5168 4
1988 5517 48
1988 6739 32
1988 6758 33
1988 8202 58
1988 8696 38
1988 9813 50
1988 9819 4
1989 531 55
1989 1495 65
1989 2085 34
1989 2104 35
1989 3865 31
1989 4520 62
1989 4684 17
1989 6855 62
1989 8732 42
1989 9083 41
1990 50 21
1990 394 68
1990 797 25
1990 956 45
1990 1522 37
1990 3243 24
1990 3752 14
1990 4344 43
1990 7639 51
1990 8797 35
1990 8833 23
1990 9889 50
1991 136 12
1991 1700 27
1991 2143 29
1991 2217 43
1991 2801 59
1991 3814 57
1991 4713 51
1991 4955 11
1991 6135 60
1991 6568 7
1991 7651 6
1992 214 24
1992 291 13
1992 1145 8
1992 3021 56
1992 4448 29
1992 4683 69
1992 5566 28
1992 7415 69
1992 7804 20
1992 9487 26
1992 9808 64
1993 1168 35
1993 1912 34
1993 5380 18
1993 5570 48
1993 6375 47
1993 6504 39
1993 7249 53
1993 7478 1
1993 7513 20
1993 8032 35
1993 8045 67
1993 9147 19
1994 6573 48
1994 6744 56
1994 7005 6
1994 8950 30
1994 9181 37
1995 1379 36
1995 1844 7
1995 4211 14
1995 5314 30
1995 6135 19
1995 6552 21
1995 7175 17
1995 8129 47
1995 8713 60
1996 649 15
1996 942 46
1996 2115 50
1996 6398 41
1996 7346 41
1997 191 15
1997 1131 45
1997 2915 29
1997 5020 33
1997 5670 22
1997 5789 68
1997 6006 56
1997 7205 62
1997 7405 58
1997 7564 21
1997 8464 59
1997 8940 47
1998 188 39
1998 1373 17
1998 1671 23
1998 2709 68
1998 3107 53
1998 4387 58
1998 4400 46
1998 4757 66
1998 6943 18
1998 7772 64
1998 8228 57
1998 9530 5
1998 9537 13
1999 1128 18
1999 5138 20
1999 5673 58
1999 6204 38
1999 6491 60
1999 8456 69
1999 9109 52
2000 1626 6
2000 2374 29
2000 3216 55
2000 3544 27
2000 4839 67
2000 5642 12
2000 6094 20
2000 6469 26
2000 6589 32
2000 8596 49
2000 8866 3
2000 9154 2
2001 144 65
2001 1003 65
2001 2970 40
2001 3113 49
2001 3272 53
2001 9931 16
2002 1909 45
2002 2150 41
2002 2446 51
2002 3932 4
2002 4291 46
2002 5287 63
2002 5373 21
2002 6033 65
2002 6891 22
2002 8804 59
2002 9069 26
2002 9875 22
2003 2136 12
2003 7909 31
2003 8028 21
2004 53 38
2004 1347 28
2004 1374 58
2004 1755 49
2004 2247 18
2004 3418 54
2004 3872 52
2004 3891 67
2004 5549 27
2004 6425 53
2004 6733 62
2004 6877 22
2004 7402 63
2004 9944 41
2005 416 5
2005 775 50
2005 906 57
2005 1039 16
2005 1796 2
2005 2794 60
2005 3663 61
2005 6979 64
2005 7748 51
2005 8298 56
2005 8333 56
2005 9079 40
2005 9849 52
2006 363 48
2006 735 23
2006 963 53
2006 1169 68
2006 1740 60
2006 3239 12
2006 3550 27
2006 4103 39
2006 4457 29
2006 5271 11
2006 5876 21
2006 5960 26
2006 6271 8
2006 8405 44
2007 70 19
2007 347 29
2007 2415 9
2007 4603 30
2007 9044 4
2008 2460 58
2008 2764 17
2008 4410 20
2008 4874 30
2008 5281 47
2008 5895 11
2008 6153 64
2008 6461 29
2008 7100 38
2008 7275 50
2008 9973 39
2009 636 60
2009 1112 29
2009 1583 61
2009 1746 44
2009 2053 67
2009 2754 22
2009 4708 55
2009 4871 25
2009 5697 61
2009 7393 54
2009 7582 6
2009 7932 52
2009 9383 51
2009 9536 54
2009 9747 27
2010 970 69
2010 1977 13
2010 2963 35
2010 3143 69
2010 4863 17
2010 4933 63
2010 5137 57
2010 6495 7
2010 7580 23
2011 372 34
2011 1132 57
2011 1701 17
2011 3829 33
2011 5569 65
2011 5804 37
2011 6161 3
2011 6496 56
2011 7818 65
2011 8710 34
2011 9771 1
2012 336 63
2012 2263 27
2012 2601 26
2012 3467 58
2012 3906 18
2012 5129 10
2012 6482 34
2012 8287 40
2012 8697 60
2012 9588 18
2013 159 66
2013 1683 30
2013 3369 2
2013 3807 2
2013 4728 1
2013 5142 58
2013 9604 64
2013 9891 57
2014 301 64
2014 1128 57
2014 1249 21
2014 1898 22
2014 2135 44
2014 2302 25
2014 2917 18
2014 6050 12
2014 6575 27
2014 6693 44
2014 8687 7
2015 77 31
2015 733 44
2015 824 40
2015 2578 57
2015 4135 69
2015 4400 68
2015 4665 45
2015 4790 49
2015 5388 33
2015 7895 16
2015 9692 11
2016 905 21
2016 2550 52
2016 3479 11
2016 3736 22
2016 5422 54
2016 8942 11
2017 6043 10
2017 6163 19
2017 7412 67
2017 7646 44
2017 8255 7
2018 474 59
2018 849 66
2018 1953 50
2018 3300 14
2018 4523 54
2018 4714 61
2018 5534 11
2018 6065 28
2018 6156 39
2018 8496 12
2018 9000 42
2019 596 9
2019 1188 40
2019 2057 12
2019 2082 8
2019 2892 15
2019 5422 60
2019 5479 11
2019 6135 1
2019 8340 41
2019 8654 31
2019 8959 24
2020 1056 52
2020 1865 24
2020 2238 8
2020 5743 33
2020 8177 4
2021 93 66
2021 1614 2
2021 1966 48
2021 2070 3
2021 3970 60
2021 5396 15
2021 6620 24
2021 8577 44
2021 9986 68
2022 72 55
2022 1689 54
2022 2168 26
2022 2178 64
2022 2628 36
2022 2902 67
2022 3306 4
2022 3565 6
2022 6184 49
2022 6436 51
2022 6776 61
2022 6849 39
2022 7697 32
2022 8276 61
2022 9036 11
2023 431 33
2023 483 15
2023 622 33
2023 2679 56
2023 3409 62
2023 3483 65
2023 4658 60
2023 5722 59
2023 6907 66
2023 7957 9
2023 8384 32
2023 8922 27
2023 9506 23
2024 293 26
2024 908 1
2024 2137 21
2024 5354 52
2024 5511 25
2024 6525 17
2024 9302 46
2024 9910 32
2025 98 54
2025 1545 49
2025 1998 37
2025 2298 33
2025 3035 1
2025 3687 28
2025 3924 2
2025 4256 3
2025 4359 60
2025 4473 52
2025 4642 36
2025 5513 45
2025 7195 55
2025 8484 62
2025 9459 38
2026 2797 51
2026 4176 23
2026 4347 67
2026 5372 18
2026 6142 31
2026 6730 69
2026 8251 16
2026 8801 53
2027 1460 26
2027 2637 56
2027 2749 44
2027 3280 8
2027 5036 12
2027 6720 60
2027 8583 53
2027 9748 43
2028 589 44
2028 1580 4
2028 1919 50
2028 2256 47
2028 2692 44
2028 4490 9
2028 4507 20
2028 5327 47
2028 7167 39
2028 7999 2
2029 76 53
2029 1866 14
2029 3497 28
2029 3672 45
2029 4093 22
2029 4542 9
2029 5872 68
2029 6351 59
2029 7127 66
2029 8110 29
2029 9167 59
2030 1333 12
2030 5229 53
2030 6987 55
2030 7381 68
2030 8242 67
2030 8514 33
2030 9390 50
2031 340 58
2031 1135 56
2031 1481 63
2031 2203 3
2031 2428 59
2031 3505 43
2031 4803 50
2031 4887 5
2031 5551 22
2031 6426 69
2031 7073 22
2031 7377 60
2031 8274 41
2031 8329 5
2032 403 45
2032 640 68
2032 864 49
2032 4238 66
2032 4890 47
2032 5283 18
2032 5886 56
2032 6890 15
2032 8268 18
2032 9473 16
2033 973 26
2033 1090 1
2033 1386 1
2033 3463 64
2033 4256 67
2033 5340 33
2033 5789 44
2033 6806 26
2033 6890 19
2033 7117 8
2033 7436 69
2033 8087 49
2034 2751 51
2034 2889 20
2034 4053 24
2034 6893 43
2034 7206 59
2034 7320 45
2034 7658 5
2034 8323 30
2035 218 49
2035 1620 49
2035 3173 69
2035 3286 68
2035 4222 16
2035 4274 17
2035 4408 17
2035 4848 42
2035 5322 31
2035 6734 5
2035 8238 57
2035 8359 28
2036 229 5
2036 378 28
2036 1501 22
2036 1722 42
2036 2171 31
2036 4550 37
2036 5108 39
2036 5982 50
2036 6487 44
2036 7318 38
2036 7628 69
2036 7752 65
2036 8281 28
2037 3066 23
2037 3660 39
2037 3675 17
2037 3849 38
2037 5432 43
2037 5546 17
2037 5648 57
2037 7271 62
2037 7887 16
2037 7944 26
2037 9529 48
2038 2361 4
2038 3641 42
2038 4242 21
2038 5315 34
2038 7267 17
2038 7828 48
2038 8619 61
2038 9256 61
2038 9815 47
2039 121 14
2039 1423 5
2039 3139 8
2039 3264 21
2039 4545 43
2039 7772 28
2039 7953 64
2039 8079 51
2039 8337 27
2039 9758 60
2040 550 9
2040 1201 20
2040 1233 29
2040 3019 65
2040 3087 57
2040 3232 42
2040 4864 12
2040 6373 15
2040 6418 5
2040 8069 68
2040 8735 41
2040 8808 52
2040 9909 2
2041 1025 53
2041 1149 43
2041 1503 35
2041 2764 1
2041 4188 62
2041 6006 67
2041 7863 61
2041 8250 39
2041 8326 51
2041 8520 65
2041 9964 46
2042 1930 2
2042 2761 9
2042 3567 5
2042 4636 65
2042 5281 59
2042 7128 2
2042 9573 55
2042 9729 38
2042 9867 62
2043 15 54
2043 144 33
2043 343 49
2043 1482 66
2043 1934 45
2043 2409 64
2043 2538 1
2043 3738 43
2043 6201 35
2043 6404 24
2043 8006 15
2043 8553 18
2043 9684 66
2044 224 49
2044 543 58
2044 613 58
2044 1440 17
2044 3220 50
2044 3305 67
2044 8030 67
2045 672 45
2045 1653 44
2045 2089 68
2045 2172 54
2045 2704 19
2045 3996 35
2045 4566 14
2045 4911 60
2045 6881 60
2045 9381 23
2045 9831 52
2046 445 16
2046 568 55
2046 1001 3
2046 4238 12
2046 4518 1
2046 5841 37
2046 6626 53
2046 7432 14
2046 8779 42
2047 634 47
2047 1793 28
2047 2368 30
2047 3297 43
2047 5001 48
2047 5647 19
2047 6373 3
2047 6690 64
2047 6916 68
2047 7208 69
2047 7233 33
2047 8505 14
2048 132 14
2048 170 2
2048 228 67
2048 635 3
2048 2090 36
2048 3988 52
2048 4167 63
2048 4562 67
2048 4926 5
2048 5596 16
2048 6248 13
2048 6451 30
2048 6597 18
2048 6836 64
2049 434 31
2049 1715 54
2049 2253 18
2049 3469 15
2049 5826 66
2049 5891 64
2049 7860 14
2049 7966 27
2049 8003 9
2049 9309 32
2049 9395 45
2049 9596 11
2049 9679 26
2049 9819 43
2050 153 50
2050 265 29
2050 754 56
2050 1501 35
2050 1645 31
2050 3519 25
2050 3758 37
2050 8166 37
2050 9685 7
2050 9937 1
2050 9954 34
2051 871 51
2051 953 57
2051 1966 17
2051 4080 11
2051 5272 5
2051 5725 12
2051 8753 12
2051 9367 30
2052 641 69
2052 812 67
2052 1621 26
2052 1763 64
2052 6188 11
2052 6386 52
2052 8179 43
2052 8418 42
2052 9201 67
2052 9982 24
2053 1 38
2053 4956 40
2053 4963 4
2053 5024 67
2053 5993 67
2053 7028 9
2053 8190 28
2053 8644 22
2054 818 17
2054 3094 64
2054 4286 68
2054 4693 57
2054 6303 69
2054 6803 49
2054 9450 44
2055 1890 16
2055 5592 30
2055 6808 20
2055 8220 67
2055 8919 42
2055 9236 20
2055 9273 67
2055 9439 39
2056 2023 16
2056 2951 32
2056 3423 20
2056 7982 39
2056 8861 5
2056 8909 61
2056 9634 36
2056 9844 28
2057 213 29
2057 743 47
2057 1463 2
2057 4312 66
2057 4865 44
2057 5824 11
2057 7758 24
2057 8334 36
2057 8499 67
2058 844 59
2058 1735 34
2058 4314 54
2058 4833 58
2058 5384 53
2058 5585 69
2058 8691 44
2058 8935 53
2058 9733 19
2059 115 42
2059 822 25
2059 1807 9
2059 1888 39
2059 3187 34
2059 6645 24
2059 6965 41
2059 9030 53
2060 462 62
2060 694 45
2060 1692 15
2060 1848 69
2060 2856 43
2060 6183 15
2060 7869 46
2060 9283 44
2060 9606 11
2061 331 20
2061 767 25
2061 1696 6
2061 3877 55
2061 3941 22
2061 4150 35
2061 4191 59
2061 4699 47
2061 5764 63
2061 6968 13
2061 7052 46
2061 7608 37
2061 8230 65
2061 8925 64
2061 9692 9
2062 876 61
2062 1642 43
2062 1723 18
2062 1997 25
2062 3075 66
2062 3499 58
2062 4110 49
2062 6352 30
2062 6823 4
2062 7026 34
2062 7187 29
2062 8897 46
2062 9652 48
2063 27 5
2063 1586 21
2063 1977 30
2063 1993 64
2063 2621 16
2063 3447 6
2063 5706 20
2063 6422 9
2063 8167 40
2063 8608 49
2064 753 55
2064 1122 33
2064 4328 61
2064 7234 31
2064 8354 69
2065 1003 56
2065 1508 65
2065 1995 49
2065 2776 47
2065 2855 38
2065 3090 66
2065 3241 43
2065 5622 5
2065 6097 55
2065 6317 62
2065 7745 34
2065 8342 29
2066 586 26
2066 1361 33
2066 3020 6
2066 4813 5
2066 4903 8
2066 6297 66
2066 6876 5
2066 7168 2
2066 7266 12
2066 8209 10
2066 8218 61
2066 8234 60
2066 9372 49
2067 1363 40
2067 1571 45
2067 1990 12
2067 3197 31
2067 3702 46
2067 4466 51
2067 4514 58
2067 5005 12
2067 5072 30
2067 8320 6
2068 265 20
2068 1252 27
2068 2454 19
2068 2941 25
2068 3075 52
2068 4870 11
2068 6535 29
2068 7857 51
2068 8981 37
2069 858 62
2069 1009 56
2069 2979 41
2069 4777 40
2069 7296 23
2069 8971 16
2070 137 13
2070 202 6
2070 509 25
2070 1540 4
2070 1669 65
2070 3013 4
2070 3573 44
2070 3809 41
2070 5691 55
2070 6413 45
2070 6609 57
2070 8112 7
2071 622 4
2071 857 69
2071 2421 37
2071 2704 50
2071 4246 19
2071 5047 34
2071 6541 68
2071 8177 43
2072 60 56
2072 2482 10
2072 3218 43
2072 3572 37
2072 6938 46
2073 249 35
2073 444 64
2073 562 57
2073 1684 5
2073 2704 17
2073 2885 3
2073 7777 17
2073 8098 22
2073 9175 27
2073 9415 61
2073 9944 18
2074 965 1
2074 1619 6
2074 2118 29
2074 2301 55
2074 2899 21
2074 3720 16
2074 4901 32
2074 5744 25
2074 6823 55
2074 7014 68
2074 7751 5
2074 9666 5
2075 47 3
2075 466 3
2075 761 18
2075 2868 58
2075 3111 52
2075 5083 60
2075 5438 66
2075 6567 28
2075 7975 65
2076 27 60
2076 2921 55
2076 3978 1
2076 4208 7
2076 5422 57
2076 6734 57
2076 7671 69
2076 7841 54
2076 7966 19
2076 8130 17
2076 8140 54
2076 8276 24
2077 241 16
2077 2061 10
2077 3508 45
2077 6068 2
2077 6586 42
2077 6872 40
2077 7309 57
2077 7403 11
2077 7472 44
2077 8131 61
2077 8990 14
2077 9144 17
2078 673 49
2078 937 2
2078 1345 69
2078 2207 40
2078 3912 38
2078 4294 67
2078 4914 35
2078 5422 28
2078 5556 53
2078 6331 6
2078 7027 6
2078 7247 11
2078 7366 34
2078 7406 5
2078 9025 65
2078 9342 52
2079 466 61
2079 853 20
2079 1917 7
2079 2167 7
2079 2839 30
2079 7628 22
2079 9156 8
2079 9860 42
2080 125 61
2080 559 64
2080 797 52
2080 4965 6
2080 5556 26
2080 7848 65
2080 8470 22
2080 8593 6
2080 8783 38
2081 763 61
2081 998 16
2081 1862 6
2081 2137 30
2081 2220 50
2081 3580 5
2081 5061 13
2081 5173 27
2081 5968 10
2081 7981 63
2081 8433 31
2081 8572 14
2081 9181 58
2081 9899 13
2081 9957 5
2082 335 49
2082 1074 59
2082 2122 51
2082 2277 9
2082 4551 11
2082 5181 58
2082 5967 21
2082 6311 42
2082 9205 24
2083 1034 43
2083 1575 47
2083 2991 49
2083 3079 10
2083 3181 69
2083 5631 25
2083 6295 47
2083 7841 31
2083 8188 40
2083 8853 23
2083 9276 60
2083 9899 61
2083 9917 67
2084 164 43
2084 1716 18
2084 6565 7
2084 6923 37
2084 8264 48
2084 8329 60
2084 9270 25
2084 9454 31
2085 3725 64
2085 3964 4
2085 4362 61
2085 5681 45
2085 7507 52
2085 7866 42
2085 7881 5
2085 9054 43
2085 9375 15
2085 9677 28
2086 686 17
2086 1923 61
2086 2559 47
2086 2735 26
2086 3152 31
2086 4071 3
2086 5558 43
2086 5863 62
2086 9851 42
2087 86 36
2087 1191 52
2087 1877 33
2087 2465 34
2087 4259 26
2087 4559 21
2087 4768 11
2087 5098 62
2087 5644 39
2087 6196 2
2087 6454 57
2087 7297 41
2087 8330 36
2087 9017 32
2088 388 32
2088 985 52
2088 1242 54
2088 1643 4
2088 1996 56
2088 4586 68
2088 5095 18
2088 5109 54
2088 5175 15
2088 5884 50
2088 8873 2
2088 9945 40
2089 500 11
2089 2225 4
2089 3104 13
2089 3450 3
2089 3790 17
2089 5175 19
2089 7423 26
2089 7732 20
2089 9066 52
2089 9332 22
2090 2768 41
2090 2997 63
2090 7294 54
2090 9076 50
2091 385 35
2091 695 41
2091 818 21
2091 4994 1
2091 5126 43
2091 5736 52
2091 6341 23
2091 7630 68
2091 7643 27
2091 9519 9
2092 2957 66
2092 3130 44
2092 3907 33
2092 4366 11
2092 5176 24
2092 5309 35
2092 6162 21
2093 18 6
2093 502 9
2093 4132 4
2093 4347 8
2093 7747 25
2093 7909 22
2093 9277 4
2094 3873 16
2094 5598 45
2094 6071 25
2094 6360 27
2094 6564 38
2094 7230 9
2094 7418 7
2094 7635 3
2094 8425 21
2095 1363 68
2095 1483 43
2095 1490 34
2095 2671 50
2095 3530 66
2095 4161 3
2095 7630 47
2095 7793 45
2095 8704 68
2095 8865 22
2095 9174 49
2096 677 49
2096 723 16
2096 854 14
2096 1505 40
2096 1767 61
2096 2900 62
2096 3652 43
2096 3985 69
2096 4225 58
2096 6094 36
2096 6238 43
2096 7361 4
2096 8455 11
2096 8542 68
2096 9039 1
2096 9179 19
2096 9547 47
2096 9758 47
2097 1599 61
2097 2173 38
2097 2414 45
2097 2592 34
2097 3156 43
2097 3624 66
2097 4707 1
2097 7136 45
2097 8355 43
2097 9943 46
2098 646 44
2098 659 35
2098 1344 25
2098 2653 63
2098 4761 22
2098 5476 9
2098 7347 34
2098 8241 13
2098 9402 41
2098 9696 47
2098 9899 52
2099 1067 29
2099 1142 13
2099 3946 26
2099 4525 3
2099 4532 23
2099 5714 64
2099 6678 3
2099 8032 41
2099 8291 12
2099 9018 50
2099 9564 32
2100 116 50
2100 261 65
2100 828 37
2100 1348 63
2100 2414 61
2100 2632 37
2100 2873 38
2100 3731 35
2100 3794 53
2100 3981 52
2100 5786 40
2100 6505 48
2100 6851 46
2100 6978 61
2100 8821 27
2100 8921 50
2100 9916 5
2101 102 68
2101 529 27
2101 552 27
2101 3248 67
2101 3387 11
2101 6884 52
2102 638 41
2102 1080 33
2102 2285 17
2102 2427 14
2102 3252 45
2102 3670 29
2102 4231 63
2102 5208 47
2102 5710 49
2102 5870 30
2102 6026 14
2102 6742 42
2102 8251 21
2102 9067 22
2102 9196 10
2103 1002 26
2103 2167 5
2103 3406 33
2103 3786 66
2103 4621 53
2103 6675 49
2104 175 28
2104 716 50
2104 2760 29
2104 3270 3
2104 4449 48
2104 7996 26
2104 9244 30
2104 9668 17
2104 9972 36
2105 367 52
2105 1197 57
2105 2773 40
2105 3451 69
2105 3972 1
2105 4413 55
2105 4977 68
2105 4994 35
2105 5386 32
2105 7184 47
2105 7284 64
2105 9463 46
2106 1003 59
2106 4665 55
2106 6536 67
2107 486 39
2107 928 12
2107 3610 42
2107 4191 2
2107 5533 48
2107 5645 65
2107 6221 21
2107 7550 46
2107 7651 46
2107 8216 20
2107 9221 49
2107 9448 24
2107 9562 46
2108 639 49
2108 1244 40
2108 3449 52
2108 5116 2
2108 5361 67
2108 5682 62
2108 7898 1
2109 1008 68
2109 3314 47
2109 3825 39
2109 4576 33
2109 5398 10
2109 6180 56
2109 6437 67
2109 7763 26
2109 8712 45
2109 8837 52
2109 9455 63
2110 650 15
2110 1283 34
2110 1702 35
2110 1886 56
2110 2601 52
2110 4157 31
2110 4239 8
2110 8801 29
2110 9679 7
2111 59 27
2111 533 48
2111 2312 1
2111 2372 43
2111 2570 67
2111 5161 12
2111 5792 66
2111 7006 68
2111 7145 9
2111 8009 58
2111 9029 40
2111 9774 47
2111 9819 7
2112 2227 9
2112 4118 50
2112 5143 16
2112 5654 65
2112 7833 18
2112 8321 12
2112 9113 11
2112 9251 1
2113 1025 5
2113 2295 65
2113 5256 5
2113 6094 10
2113 9351 52
2113 9597 28
2114 203 40
2114 251 30
2114 477 27
2114 1579 17
2114 2416 27
2114 3233 5
2114 3784 58
2114 6844 1
2114 9231 42
2114 9559 69
2115 1138 37
2115 6327 11
2115 8244 48
2115 8757 65
2116 217 50
2116 1338 66
2116 1906 2
2116 3153 30
2116 3401 46
2116 5121 57
2116 5799 65
2116 7298 64
2116 7480 68
2116 7485 6
2116 9597 35
2116 9623 43
2117 431 42
2117 491 39
2117 711 53
2117 2848 24
2117 6226 37
2117 6420 23
2117 6839 24
2117 6949 63
2117 7304 11
2117 7494 50
2117 8789 38
2117 8885 68
2117 9042 21
2118 1344 10
2118 1892 38
2118 1928 57
2118 2015 21
2118 2669 16
2118 3515 24
2118 5503 41
2118 5711 12
2118 5714 25
2118 6488 1
2118 7045 29
2118 7231 13
2118 8393 36
2118 9012 23
2118 9099 51
2118 9205 13
2119 480 28
2119 759 25
2119 1089 54
2119 2102 66
2119 5417 8
2119 5645 48
2119 5692 34
2119 6349 1
2119 7094 2
2119 7969 67
2120 124 11
2120 374 22
2120 785 36
2120 1716 49
2120 2763 43
2120 3398 45
2120 4620 17
2120 5567 1
2120 6405 36
2120 9569 33
2121 1799 24
2121 2115 8
2121 3145 15
2121 5413 20
2121 6453 48
2121 7430 43
2121 8199 32
2121 8589 55
2122 675 36
2122 779 13
2122 1223 67
2122 2691 63
2122 5054 8
2122 5752 51
2122 6388 31
2122 8416 15
2122 9888 29
2123 174 35
2123 226 16
2123 827 1
2123 872 32
2123 3212 66
2123 5189 22
2123 6649 67
2123 8997 46
2123 9842 35
2124 2109 14
2124 2505 62
2124 2850 7
2124 3726 20
2124 4089 65
2124 6095 1
2124 7256 67
2124 9195 51
2125 318 20
2125 1540 46
2125 1906 64
2125 2367 22
2125 3141 2
2125 5069 31
2125 5969 6
2125 6638 68
2126 2284 64
2126 3740 13
2126 4820 49
2126 5452 25
2126 8092 68
2127 287 48
2127 3362 30
2127 3976 14
2127 4276 19
2127 4434 62
2127 7049 50
2127 7274 40
2127 7683 30
2128 18 26
2128 2604 46
2128 3450 43
2128 3660 59
2128 4584 52
2128 4720 34
2128 5949 54
2128 6741 23
2128 6778 31
2128 7159 6
2128 7245 43
2128 8986 47
2128 9075 1
2129 861 35
2129 959 48
2129 3733 31
2129 5147 11
2129 7281 46
2129 8065 25
2129 8398 64
2129 9269 65
2129 9847 21
2130 2382 62
2130 4264 14
2130 5962 50
2130 7803 46
2130 8224 32
2130 8788 13
2130 9197 26
2130 9398 3
2130 9662 43
2130 9733 23
2131 1007 48
2131 2556 56
2131 4030 12
2131 5146 1
2131 5771 20
2131 9732 36
2132 1379 23
2132 2541 51
2132 2727 42
2132 2791 36
2132 4504 28
2132 4529 42
2132 4668 42
2132 5847 7
2132 6060 43
2132 7130 52
2132 8412 23
2133 895 67
2133 2141 46
2133 2149 19
2133 2281 58
2133 3075 9
2133 7698 32
2133 9350 39
2134 1306 54
2134 2268 64
2134 2419 22
2134 2642 51
2134 5835 37
2134 7936 64
2134 8785 4
2134 9467 55
2135 304 22
2135 1194 15
2135 1311 55
2135 2286 41
2135 2645 21
2135 3783 48
2135 6421 62
2135 7361 62
2135 8354 55
2135 8478 61
2135 9569 5
2136 239 67
2136 1000 67
2136 2019 47
2136 2347 49
2136 2887 60
2136 3148 16
2136 3302 66
2136 5651 9
2136 6320 4
2136 6393 45
2136 7652 41
2136 7659 13
2136 7682 30
2136 8287 6
2136 8339 35
2136 9207 51
2137 102 42
2137 907 69
2137 1192 54
2137 1482 27
2137 2792 21
2137 4873 39
2137 4937 52
2137 4972 62
2137 6131 59
2137 6143 1
2137 6412 25
2137 6718 52
2137 7273 55
2137 8138 16
2137 8395 56
2138 343 52
2138 2583 53
2138 2823 5
2138 3041 3
2138 4592 44
2138 5276 20
2138 8248 39
2138 8711 52
2139 315 63
2139 2171 54
2139 2419 63
2139 2730 7
2139 3747 54
2139 3979 39
2139 4040 12
2139 5700 35
2139 7247 51
2139 8614 11
2140 385 19
2140 433 8
2140 818 32
2140 2894 57
2140 3597 30
2140 4677 64
2140 5086 47
2140 5117 31
2140 5484 19
2140 5807 69
2140 6339 56
2140 8015 35
2140 8533 55
2140 8644 10
2140 9507 18
2141 2652 30
2141 3764 52
2141 4924 32
2141 4951 49
2141 5195 61
2141 5314 55
2141 5584 43
2141 6037 45
2141 6604 19
2141 6909 49
2141 7253 30
2141 7329 58
2141 7910 60
2141 9442 64
2142 1933 39
2142 3397 41
2142 4975 54
2142 6433 18
2142 8347 3
2142 9930 41
2143 1027 18
2143 1161 66
2143 2041 58
2143 2442 19
2143 3345 16
2143 3751 57
2143 8137 6
2143 8402 21
2143 9035 14
2144 10 55
2144 850 9
2144 1149 43
2144 3215 8
2144 3534 41
2144 5736 23
2144 6300 39
2144 6495 26
2144 7426 36
2144 8415 14
2144 8618 15
2144 9061 55
2145 793 14
2145 819 3
2145 2048 16
2145 2070 49
2145 2232 13
2145 2622 56
2145 4003 4
2145 5115 30
2145 7325 59
2145 7443 15
2145 7611 47
2145 8623 55
2145 9486 4
2146 2345 66
2146 5106 41
2146 7289 60
2146 8652 42
2146 9826 61
2147 1386 44
2147 5473 67
2147 6743 41
2147 7011 18
2147 7272 5
2147 7968 12
2147 8363 11
2148 1158 43
2148 2942 8
2148 3565 46
2148 5577 27
2148 6197 22
2149 283 31
2149 714 12
2149 1410 65
2149 1733 46
2149 1953 31
2149 2899 8
2149 3689 3
2149 4269 34
2149 5464 37
2149 5997 61
2149 7285 48
2149 8272 54
2149 8938 18
2149 9115 22
2150 73 50
2150 882 58
2150 3685 13
2150 4287 62
2150 6360 21
2150 7218 27
2150 7584 59
2150 9353 61
2150 9511 44
2151 1601 34
2151 2198 43
2151 3561 54
2151 4328 47
2151 4375 21
2151 6069 1
2151 6153 45
2151 6858 42
2151 7426 2
2151 8196 27
2151 8352 37
2152 357 18
2152 648 57
2152 2000 15
2152 3058 21
2152 3362 61
2152 3719 51
2152 4056 12
2152 5018 10
2152 5258 7
2152 5561 69
2152 6320 32
2152 6991 27
2152 7591 29
2152 9059 15
2152 9298 20
2152 9577 20
2153 1151 41
2153 1514 49
2153 1554 11
2153 1704 56
2153 1910 54
2153 2851 24
2153 3105 11
2153 3328 31
2153 4170 44
2153 4791 12
2153 5904 46
2153 6089 56
2153 9115 53
2153 9856 3
2154 165 64
2154 1117 2
2154 1379 30
2154 1567 9
2154 1770 22
2154 3027 61
2154 3488 31
2154 5111 4
2154 5478 2
2154 6085 37
2154 6761 44
2154 7719 4
2155 160 63
2155 563 3
2155 3639 18
2155 4026 53
2155 4223 22
2155 5805 29
2155 5882 33
2155 6889 3
2155 7115 15
2155 9804 57
2156 1528 26
2156 1595 26
2156 7217 18
2156 9874 40
2157 223 37
2157 750 35
2157 1495 26
2157 1598 60
2157 1665 37
2157 2350 20
2157 2791 61
2157 3055 67
2157 3481 29
2157 4848 13
2157 5157 29
2157 5765 30
2157 7054 57
2157 7400 30
2157 7584 66
2157 8100 31
2158 1494 33
2158 3886 30
2158 4753 4
