10000 100000
398 72 65
398 555 21
398 1538 31
398 2743 15
398 2785 66
398 2869 44
398 3264 65
398 3989 29
398 4044 40
398 4613 46
398 5979 35
398 5985 13
398 6462 8
398 6509 3
398 7254 33
398 7506 24
398 8245 61
398 9106 44
398 9293 39
398 9555 42
399 1245 6
399 1345 57
399 1406 5
399 2778 52
399 4998 43
399 5081 43
399 5382 50
399 5975 49
399 6083 64
399 7192 48
399 7665 48
399 7720 30
399 8814 40
400 2605 49
400 3786 44
400 5161 7
400 5241 23
400 5656 39
400 7814 6
400 8759 34
401 1001 16
401 1579 40
401 2235 46
401 2252 23
401 3169 13
401 4426 10
401 4440 46
401 4564 4
401 5182 53
401 6992 55
401 7204 45
401 7859 29
401 8606 14
402 907 20
402 1259 11
402 1427 56
402 3135 63
402 3443 61
402 5028 6
402 5357 28
402 6627 10
402 7408 25
402 7923 57
402 8911 49
402 9077 44
402 9587 31
403 2531 26
403 4914 38
403 5016 1
403 5222 31
403 6673 2
403 7266 56
403 8386 41
403 8543 47
403 9334 9
404 268 53
404 1763 56
404 3211 25
404 4253 28
404 4853 10
404 6723 10
404 7453 3
404 8956 10
405 409 23
405 1508 23
405 3620 20
405 3800 50
405 4655 16
405 5546 51
405 5668 26
405 5988 43
405 6225 61
405 8944 50
406 356 1
406 732 11
406 1378 65
406 1966 31
406 6167 37
406 7542 33
406 8916 2
406 9074 38
407 15 34
407 839 57
407 2270 10
407 3209 51
407 4730 36
407 5207 33
407 5269 9
407 5305 31
407 6221 60
407 7605 58
407 8150 12
408 1814 34
408 2545 67
408 3336 5
408 4314 56
408 4950 18
408 5739 54
408 7383 42
408 9943 68
409 126 51
409 435 55
409 1445 30
409 1938 31
409 2304 55
409 2719 41
409 4046 26
409 4299 56
409 4795 48
409 5520 29
409 5917 58
409 7259 16
409 7569 62
409 9513 16
410 606 65
410 1128 15
410 2550 52
410 3131 29
410 3234 23
410 3469 53
410 3505 59
410 4334 11
410 5048 64
410 5309 23
410 5568 9
410 7619 69
410 7837 49
410 8856 66
410 9445 24
411 1965 21
411 2149 35
411 2674 5
411 4073 46
411 7258 65
411 7719 7
412 331 2
412 589 7
412 2532 3
412 3556 58
412 3961 54
412 4045 32
412 6685 17
412 7247 69
412 7586 64
412 8579 32
412 9070 65
413 918 9
413 3664 54
413 4253 64
413 4286 31
413 4706 9
413 5900 24
413 6430 13
413 7182 3
413 7757 47
413 7913 61
413 8316 42
413 9516 66
414 239 57
414 413 66
414 1238 58
414 2064 62
414 3111 1
414 4420 34
414 4935 28
414 5040 47
414 5403 7
414 5430 34
414 7096 50
414 7917 64
414 8462 58
414 8903 12
415 11 51
415 587 58
415 1639 6
415 1859 53
415 2451 24
415 4437 55
415 4569 9
415 6783 58
415 7083 56
416 2680 17
416 2957 12
416 3361 68
416 3574 19
416 3609 29
416 3810 59
416 4831 32
416 6266 26
416 7300 17
416 7935 28
416 9217 54
417 287 10
417 981 68
417 1300 18
417 1764 8
417 2075 46
417 2361 64
417 3352 42
417 3419 26
417 3851 29
417 4883 30
417 7206 8
417 7391 10
417 7402 58
417 7487 53
417 7833 63
417 8031 52
417 8956 38
417 9930 2
418 1078 40
418 2369 25
418 2607 58
418 5454 23
418 6578 63
418 8266 47
418 8778 22
418 8936 24
418 9099 9
419 561 18
419 1556 40
419 1640 7
419 2810 2
419 2978 20
419 3257 6
419 3968 60
419 4794 28
419 5727 22
419 6402 54
419 6778 40
419 7986 18
419 8641 14
419 9841 69
420 116 25
420 2295 63
420 3372 29
420 3823 8
420 5079 27
420 9750 11
420 9824 17
421 189 68
421 591 22
421 1152 12
421 1492 56
421 2775 15
421 3966 5
421 4576 34
421 4869 7
421 5578 28
421 5873 42
421 8849 65
421 9633 68
422 1171 49
422 1377 66
422 1513 58
422 2014 25
422 2060 27
422 3246 16
422 3757 46
422 4362 52
422 8307 55
422 8949 63
422 9838 36
423 241 26
423 2647 58
423 3120 29
423 3876 54
423 3989 36
423 4393 56
423 4603 35
423 5280 52
423 5471 54
423 5859 27
423 6294 63
423 9292 41
424 292 12
424 2185 68
424 3259 45
424 3419 19
424 4072 66
424 4336 17
424 5104 14
425 51 35
425 1981 65
425 4271 50
425 5588 24
425 5598 60
425 7564 48
425 7599 10
426 1852 36
426 2296 30
426 2417 65
426 4167 69
426 5944 36
426 6359 61
426 7913 57
426 8183 64
426 8235 16
426 8687 64
427 2181 21
427 4245 21
427 7841 46
427 9547 46
427 9736 48
428 748 11
428 884 57
428 949 59
428 1242 9
428 3146 32
428 3467 48
428 6253 45
428 7200 19
428 7240 61
428 7642 11
428 8030 55
428 8596 13
428 8738 34
428 9000 45
428 9237 60
428 9977 14
429 2257 12
429 3541 60
429 3563 49
429 3765 51
429 3923 26
429 3997 40
429 5620 10
429 6519 60
429 8323 55
430 1124 4
430 1547 12
430 2947 47
430 2982 49
430 3086 28
430 3870 25
430 4415 30
430 4505 15
430 5031 54
430 5847 38
430 7068 17
430 7382 33
430 8038 54
430 8330 35
430 9345 64
431 1249 64
431 1265 20
431 1535 7
431 1557 68
431 2494 65
431 2553 66
431 3454 12
431 3720 7
431 3733 27
431 3812 61
431 4506 28
431 6220 23
431 6419 2
431 9667 37
431 9956 14
432 2060 28
432 2204 40
432 2988 65
432 3151 5
432 3173 60
432 3478 23
432 3967 29
432 5162 20
432 9500 8
432 9759 53
432 9842 29
433 400 24
433 2172 16
433 2554 13
433 2848 58
433 4418 11
433 7141 47
433 7339 9
434 741 17
434 1525 45
434 1781 4
434 2043 54
434 2161 27
434 2663 50
434 4869 51
434 5883 18
434 9290 8
434 9675 5
434 9783 60
435 1 16
435 533 18
435 818 18
435 2382 26
435 3817 13
435 3978 22
435 5397 56
435 5906 6
435 7282 21
435 7721 7
435 8700 13
435 8858 4
435 9076 6
435 9499 36
436 1412 20
436 1971 58
436 2119 24
436 4161 1
436 4980 35
436 6094 3
436 6123 17
436 8321 50
436 9066 6
437 1521 41
437 1795 7
437 5209 26
437 6035 23
437 6655 65
437 7801 34
437 8021 27
437 8646 55
437 9444 20
438 488 15
438 505 43
438 1516 45
438 2795 27
438 2904 64
438 4152 32
438 4888 3
438 6298 15
438 7450 9
439 1173 15
439 1884 58
439 2119 14
439 2831 21
439 3828 48
439 7145 42
439 8218 15
439 9394 48
439 9703 47
440 916 18
440 1884 65
440 3025 67
440 3781 63
440 4198 7
440 6306 44
440 7638 20
440 8235 69
440 9292 39
441 1562 53
441 3890 26
441 5020 64
441 5486 3
441 6551 11
441 8434 37
441 9414 18
441 9695 37
441 9697 2
442 2455 49
442 2641 10
442 4441 56
442 4471 57
442 4752 64
442 5395 45
442 6588 41
442 6643 15
442 6721 23
442 6753 53
443 695 1
443 714 2
443 4934 30
443 7032 18
443 7227 37
443 7445 27
443 8514 51
443 8540 14
443 8551 2
443 8652 1
443 9227 14
444 4578 11
444 5305 24
444 5933 10
444 6926 46
444 7033 66
444 8947 21
444 9210 53
445 314 15
445 974 28
445 1724 55
445 2095 34
445 2411 38
445 2952 12
445 3251 22
445 4003 32
445 5506 56
446 878 33
446 2646 18
446 3030 50
446 3901 17
446 4639 58
446 5837 22
446 6970 17
446 7630 6
446 8239 58
446 9315 15
447 47 27
447 1696 42
447 3041 16
447 3477 28
447 4468 55
447 4682 66
447 4815 51
447 5060 65
447 5426 42
447 5870 48
447 7901 16
447 9106 26
448 805 33
448 1408 43
448 2414 51
448 3078 66
448 4853 51
448 5516 62
448 6131 58
448 6494 54
448 7174 20
448 9819 22
449 213 42
449 223 69
449 2033 9
449 2059 30
449 4393 21
449 5070 25
449 5715 6
449 7081 49
449 7778 39
450 203 32
450 427 21
450 1228 25
450 5054 59
450 7945 47
450 9254 22
450 9392 12
451 698 42
451 1482 34
451 1557 30
451 2703 28
451 5001 30
451 5269 62
451 6370 41
451 6374 11
451 6425 29
451 7214 23
451 8602 4
451 9021 18
452 4028 47
452 4826 63
452 5079 10
452 6321 19
452 7674 62
453 174 18
453 1806 48
453 2854 53
453 3498 13
453 4634 53
453 5205 32
453 6673 23
453 7253 15
454 97 52
454 2098 47
454 3079 45
454 4683 29
454 5571 39
454 6690 56
455 1640 41
455 2365 44
455 5214 16
455 7326 39
455 7788 4
455 8159 48
455 9204 11
455 9768 15
456 1163 7
456 2751 4
456 3186 58
456 3936 24
456 6094 50
456 6688 51
456 7257 4
456 7516 39
456 7539 14
456 7752 21
456 7887 17
456 8389 66
456 9124 5
457 12 40
457 4656 28
457 4980 27
457 7545 54
458 254 50
458 1349 44
458 1380 29
458 1577 50
458 1659 54
458 1890 15
458 2492 61
458 3185 28
458 4703 1
458 6981 31
458 7104 31
458 8560 48
458 9600 41
459 447 16
459 599 55
459 2454 15
459 2774 44
459 3913 49
459 4183 64
459 5725 65
459 8670 53
460 1113 4
460 1218 9
460 1258 44
460 2118 20
460 2350 5
460 4408 19
460 6414 59
460 7896 3
460 8594 45
460 9087 14
460 9186 53
461 599 60
461 683 43
461 755 4
461 932 44
461 3032 28
461 4263 64
461 4432 42
461 6461 69
461 7905 25
461 8290 43
461 8653 47
461 9821 36
462 641 59
462 1542 3
462 1794 50
462 2742 4
462 4499 23
462 4516 15
462 6361 69
462 6458 46
462 7506 18
462 8107 8
462 9178 60
463 85 8
463 214 53
463 812 10
463 1387 37
463 2833 55
463 5476 25
463 6266 51
463 7660 9
463 8747 15
463 9539 64
463 9845 52
463 9871 29
464 661 62
464 2979 47
464 4254 1
464 4562 61
464 5535 42
464 7188 15
464 9313 10
464 9966 9
465 1641 4
465 3733 12
465 5437 29
465 8067 7
465 9057 5
465 9669 15
466 74 46
466 658 50
466 1028 32
466 1144 54
466 3082 41
466 4484 11
466 5185 37
466 5937 21
466 6058 47
466 6268 62
466 7769 45
466 8012 28
466 8721 2
467 1978 60
467 2964 62
467 3202 53
467 3567 59
467 4238 55
467 5471 1
467 6047 31
467 6080 46
467 8480 14
467 9228 45
467 9831 55
467 9918 22
468 672 48
468 973 38
468 1503 21
468 2826 25
468 4519 42
468 4819 35
468 5827 2
468 6579 63
468 6588 38
468 9021 26
468 9252 5
468 9943 48
469 459 33
469 1333 25
469 1853 65
469 4031 25
469 4071 69
469 4883 64
469 6061 66
469 6697 30
469 8176 56
469 8490 21
469 8745 20
469 9264 41
470 1120 61
470 2146 50
470 3879 58
470 5242 5
470 6332 25
470 7120 14
470 7349 66
470 7700 43
470 8129 22
470 8163 18
470 8292 67
471 3247 64
471 4290 23
471 5004 39
471 6233 28
471 8718 60
471 9398 64
472 27 32
472 305 9
472 922 67
472 2158 56
472 7176 5
472 7429 23
472 8829 26
472 9236 68
472 9500 59
473 1010 56
473 3099 25
473 3789 10
473 4789 6
473 6615 66
473 7373 2
474 86 26
474 732 25
474 933 46
474 2345 50
474 2409 9
474 3260 43
474 4156 63
474 5372 31
474 6359 31
474 8069 60
474 8103 65
474 9804 53
475 1130 1
475 2297 23
475 2484 15
475 2736 35
475 3344 25
475 4066 23
475 4309 33
475 5710 11
475 6418 67
475 7430 26
475 8240 7
476 1782 36
476 2481 15
476 5080 62
476 5943 61
476 6869 25
476 7108 38
476 9341 28
476 9513 66
477 648 63
477 1084 52
477 1605 42
477 1716 14
477 3544 60
477 3548 55
477 3895 7
477 8083 21
477 8340 16
477 8448 38
477 9323 16
477 9958 69
478 16 9
478 578 9
478 1531 54
478 1571 43
478 7050 33
478 7725 7
478 8044 6
478 9106 14
478 9629 45
479 1213 2
479 1832 21
479 2084 11
479 2989 17
479 3443 53
479 4487 2
479 5127 12
479 6335 22
479 8721 69
479 9068 8
480 707 55
480 2329 51
480 2526 20
480 3529 40
480 3696 13
480 4244 6
480 7252 46
480 7820 4
481 305 61
481 1728 54
481 1913 60
481 2106 31
481 2973 62
481 3507 68
481 4006 15
481 4656 7
481 5498 3
481 6306 62
481 9033 52
482 121 16
482 212 37
482 270 54
482 701 36
482 895 18
482 1525 1
482 1993 60
482 2488 60
482 2969 12
482 4190 12
482 4349 59
482 4844 59
482 5707 37
482 6683 12
482 6873 9
482 8194 7
482 8394 64
482 9840 54
483 1760 24
483 2937 67
483 2949 17
483 3871 8
483 4244 28
483 4826 47
483 6679 41
483 6887 27
483 7522 62
483 9205 47
484 336 29
484 1325 54
484 1583 29
484 2202 15
484 2466 61
484 2558 13
484 3771 22
484 4299 9
484 4890 53
484 5546 12
484 5834 68
484 8203 64
484 8390 63
484 8426 29
484 8853 53
484 9883 30
485 2172 40
485 3805 33
485 4210 8
485 4646 34
485 5648 57
485 7229 31
485 8204 2
485 8351 4
486 119 9
486 190 30
486 228 51
486 824 20
486 1252 27
486 2479 14
486 5289 66
486 5779 26
486 5873 67
486 7154 66
486 7346 40
486 8116 58
486 9568 49
486 9798 61
487 972 37
487 2641 33
487 3220 3
487 3409 36
487 4743 67
487 5607 65
487 7916 64
487 9173 51
488 1679 66
488 1937 5
488 4031 54
488 5505 4
488 6591 38
488 6711 41
488 6827 5
488 7668 39
488 7693 16
488 8259 53
489 1398 39
489 2368 37
489 3539 4
489 4198 65
489 5821 50
489 6154 40
489 7837 21
489 8018 47
489 9699 36
490 819 61
490 2095 6
490 2300 56
490 2644 23
490 3001 42
490 3457 19
490 5552 66
490 5696 48
490 7813 16
490 9355 61
491 114 13
491 445 37
491 658 28
491 1280 17
491 1846 61
491 3280 2
491 4996 25
491 5448 4
491 5678 6
491 5843 35
491 8564 19
491 9358 30
491 9807 4
492 223 55
492 566 33
492 1062 69
492 1776 35
492 2243 43
492 2625 60
492 4927 52
492 6783 50
492 6961 22
492 7325 57
492 7607 36
493 694 45
493 1062 69
493 3171 25
493 4353 41
493 5070 48
493 5228 11
493 6185 3
493 8433 60
493 8876 19
494 153 31
494 400 48
494 672 10
494 1560 32
494 2084 3
494 6806 13
494 7368 9
494 7855 37
494 8877 31
495 446 38
495 4815 12
495 5589 56
495 7488 41
496 2341 51
496 3397 61
496 7124 54
496 7230 41
496 7820 43
496 8696 34
497 332 63
497 1358 1
497 3442 40
497 4142 38
497 5010 1
497 5148 64
497 8603 49
497 9390 19
498 3322 46
498 3570 51
498 3885 49
498 5214 64
498 5737 12
498 7762 27
498 8166 44
498 8415 15
498 8999 1
498 9663 57
499 2841 63
499 4034 8
499 4460 58
499 5213 2
499 5919 19
499 8909 45
500 1262 42
500 2569 69
500 3844 36
500 3854 26
500 4692 12
500 5574 50
500 6541 31
500 6926 5
500 7358 50
500 7774 1
500 8338 13
501 1008 21
501 4579 36
501 5583 61
501 6418 39
501 6895 12
501 8273 42
502 550 59
502 646 46
502 958 25
502 1079 16
502 1576 20
502 2516 10
502 3173 56
502 4083 7
502 4101 3
502 4516 64
502 4761 36
502 5772 44
502 5907 53
502 7085 51
502 8507 56
502 8853 24
502 9852 57
503 196 52
503 327 35
503 414 37
503 625 13
503 725 10
503 1687 58
503 4144 54
503 5702 22
503 7396 9
503 7759 20
503 8713 53
503 8786 19
503 9127 31
503 9129 65
503 9778 8
504 486 47
504 2691 20
504 5240 63
504 7049 66
504 7086 69
504 8029 50
504 9490 4
505 1938 42
505 5174 15
505 5674 10
505 7740 16
505 8438 67
505 8986 60
506 1874 2
506 3626 61
506 4289 47
506 8466 54
506 9028 26
507 697 15
507 755 37
507 1098 35
507 1502 3
507 1664 21
507 2352 27
507 4106 51
507 4550 40
507 4914 10
507 6270 69
508 1342 41
508 1772 6
508 2736 47
508 3142 18
508 3222 65
508 4161 41
508 6723 15
508 7268 65
508 7303 61
508 8620 58
509 39 8
509 873 6
509 4641 67
509 5612 64
509 6175 43
509 6282 57
509 6721 65
509 7532 6
509 9134 34
509 9644 20
509 9669 31
510 1079 19
510 3118 57
510 3188 37
510 3260 61
510 3367 48
510 4057 63
510 4553 43
510 4658 19
510 4706 4
510 4818 13
510 5249 30
510 5342 49
510 7829 60
510 8506 48
510 8986 44
510 9266 2
510 9894 33
511 57 10
511 117 62
511 1360 61
511 2054 18
511 3777 38
511 4060 58
511 4079 12
511 4957 51
511 5992 16
511 6060 47
511 6610 56
511 7453 20
511 7614 38
511 9378 18
511 9567 10
511 9813 65
512 467 25
512 1376 1
512 2172 43
512 2934 18
512 3668 14
512 4209 61
512 4980 61
512 5328 67
512 5703 62
512 7123 11
512 8909 28
512 9414 11
512 9497 55
513 431 29
513 573 43
513 796 35
513 1147 21
513 1822 5
513 2022 23
513 3054 58
513 3168 62
513 3208 34
513 3244 10
513 5762 48
513 8204 52
514 2467 66
514 4497 38
514 4870 20
514 8337 54
514 8721 47
514 8744 15
514 9468 9
514 9889 19
515 29 28
515 317 66
515 969 3
515 1576 60
515 1647 58
515 1776 69
515 2405 52
515 2927 68
515 3815 27
515 4376 62
515 4886 24
515 5524 55
515 9393 6
515 9739 59
515 9859 46
516 876 10
516 1198 12
516 2731 5
516 3514 42
516 4141 17
516 5125 15
516 6125 20
516 7330 39
516 7334 11
516 7426 57
516 7567 29
516 7593 64
516 9565 6
516 9689 14
517 233 43
517 1229 24
517 5917 41
517 7610 39
517 9281 26
518 1801 31
518 3090 67
518 3544 66
518 3545 53
518 4612 66
518 6020 23
518 6146 45
518 6924 60
518 7730 49
518 8037 50
518 8046 20
518 8307 65
519 132 30
519 673 3
519 894 1
519 2422 2
519 3099 19
519 5200 15
519 5450 21
519 5622 28
519 5810 65
519 6329 49
519 6399 56
519 8217 30
519 8935 54
519 9769 40
520 1174 3
520 1195 48
520 3355 51
520 3536 12
520 4665 4
520 5484 13
520 5497 10
520 6013 69
520 6819 65
520 7263 6
520 9418 63
521 1513 12
521 2506 36
521 2695 13
521 3826 32
521 4328 56
521 5600 8
521 6265 62
521 7494 58
521 7793 8
521 8749 63
522 228 47
522 1688 62
522 2574 55
522 4327 45
522 5884 28
522 5930 5
522 7721 2
522 8994 57
523 125 29
523 232 41
523 356 30
523 1615 7
523 2542 22
523 2714 42
523 5785 10
523 8678 5
523 9908 51
524 1080 50
524 1952 1
524 2751 27
524 3208 14
524 5326 52
524 5841 62
524 8143 26
524 8280 14
524 9047 19
525 620 33
525 1056 6
525 1735 7
525 2029 41
525 2045 40
525 3883 24
525 4431 33
525 5576 25
525 8238 68
525 8759 61
525 8998 29
526 812 69
526 1509 19
526 2111 28
526 2405 40
526 2870 49
526 4399 34
526 5954 33
526 7482 61
526 8627 14
526 9387 37
527 125 42
527 844 63
527 2253 8
527 2297 39
527 3176 7
527 3203 59
527 4227 31
527 4599 32
527 5591 4
527 5671 50
527 8026 65
527 8043 9
527 8294 27
527 9050 7
527 9959 19
528 3604 51
528 4179 10
528 4602 43
528 6824 20
528 7138 41
528 7770 42
528 8785 20
528 9548 60
529 3044 69
529 5013 30
529 6005 10
529 8121 4
529 9355 62
530 2104 1
530 5173 18
530 5374 30
530 5423 13
530 6430 11
530 6784 37
530 7209 51
530 7254 58
530 7561 67
531 3698 52
531 4075 60
531 5727 1
531 6120 3
531 6277 55
531 7787 49
531 7877 1
531 9040 32
532 79 68
532 578 22
532 743 42
532 2396 12
532 2929 41
532 3271 13
532 4130 25
532 4427 60
532 5029 43
532 5422 64
532 5705 21
532 7998 52
533 723 68
533 959 53
533 6315 23
533 6526 16
533 7606 13
533 7709 6
533 9748 66
533 9858 21
534 503 56
534 2402 54
534 2845 58
534 3856 10
534 5049 45
534 5362 58
534 6729 12
534 7536 1
534 8085 8
535 284 52
535 517 33
535 3172 46
535 4394 4
535 4595 45
535 5749 58
535 5971 45
535 9926 28
536 158 53
536 942 6
536 2615 2
536 4583 47
536 5678 26
536 5717 53
536 5844 45
536 7192 50
536 8427 47
536 8962 60
537 287 33
537 2617 52
537 2715 57
537 2818 53
537 3731 10
537 5233 12
537 5742 41
537 8003 19
537 8029 27
537 8424 69
537 8727 1
537 8792 28
537 8915 48
537 9742 53
537 9856 31
538 231 24
538 1930 56
538 1958 46
538 2594 52
538 2631 2
538 5257 4
538 5341 35
538 5394 8
538 6868 5
538 7700 13
538 8839 4
539 327 29
539 745 28
539 1404 53
539 2956 46
539 3787 19
539 5235 17
539 7190 28
539 8659 46
539 8850 40
539 9259 37
539 9721 28
539 9897 52
540 296 26
540 1108 55
540 1113 51
540 4450 67
540 5326 53
540 6747 29
540 7223 50
540 7474 54
540 7974 24
540 8770 7
540 8986 30
540 9644 6
541 1671 9
541 3089 4
541 4271 41
541 4297 16
541 5449 9
541 6442 24
541 7040 19
541 7384 8
541 7502 51
541 7667 3
541 9607 53
541 9948 40
542 595 59
542 1038 51
542 1908 56
542 3099 29
542 5942 59
542 7643 15
542 7902 11
542 9492 15
543 3670 69
543 4358 33
543 5950 12
543 6699 23
543 6732 32
543 7168 32
543 7470 7
543 7508 55
543 7809 10
543 8801 7
543 9109 61
543 9994 18
544 361 10
544 2710 3
544 3022 33
544 3506 58
544 5256 26
544 5756 22
544 5803 36
544 6317 7
544 6567 64
544 7279 19
544 7326 47
545 127 53
545 2357 41
545 6056 4
545 6554 13
545 6725 30
545 7505 18
545 7750 63
545 8380 15
546 2205 57
546 2588 26
546 3204 67
546 3790 10
546 5108 58
546 5407 69
546 6953 56
547 2092 43
547 3260 9
547 5304 62
547 7359 5
547 8159 26
548 455 43
548 1100 7
548 1469 29
548 2693 31
548 3868 3
548 3916 51
548 5115 67
548 5710 50
548 6355 45
548 7181 56
548 8247 67
548 8430 69
548 9627 27
549 1389 1
549 3354 12
549 5007 27
549 5252 19
549 5888 5
549 6465 42
550 26 6
550 862 31
550 872 10
550 2609 56
550 3927 59
550 4984 9
550 5647 13
550 5847 3
550 6103 18
550 6625 46
550 8147 8
551 992 43
551 1212 19
551 2103 54
551 3968 43
551 4470 20
551 4512 28
551 4671 64
551 4941 17
551 7765 8
552 671 10
552 1349 44
552 3270 5
552 3528 9
552 3979 41
552 3986 5
552 4291 20
552 4884 68
552 5006 63
552 7172 65
552 8390 11
552 9739 40
552 9778 66
553 3035 20
553 3056 26
553 3860 55
553 6402 28
553 7669 9
553 8358 28
553 9003 45
553 9499 54
554 1141 6
554 1900 59
554 2619 3
554 2650 60
554 4341 3
554 8484 23
554 8754 58
554 8994 66
555 313 10
555 442 65
555 1024 6
555 1867 53
555 2371 69
555 3937 15
555 5401 25
555 5909 44
555 6043 5
555 6409 63
556 817 38
556 1386 40
556 3205 4
556 4625 8
556 4888 7
556 5100 23
556 5414 4
556 5928 32
556 6458 21
556 7597 52
556 8961 60
556 9073 66
557 914 37
557 1040 65
557 1963 26
557 2011 10
557 2175 26
557 5153 28
557 5704 32
557 7661 14
558 1545 64
558 1721 13
558 1826 49
558 4519 69
558 5164 36
558 5291 19
558 6846 54
558 8879 60
558 9133 63
559 980 30
559 1657 24
559 2463 2
559 3653 40
559 4596 27
559 4964 49
559 5645 47
559 8389 20
559 9103 23
559 9371 9
559 9736 41
560 800 5
560 1307 68
560 2399 8
560 3428 41
560 3837 35
560 4024 4
560 6709 51
560 7050 60
560 7096 31
560 8421 53
560 9694 45
560 9865 65
560 9922 65
561 1892 24
561 2226 35
561 2577 32
561 2926 43
561 3079 60
561 5552 62
561 5899 7
561 6268 20
561 6741 17
561 6912 8
561 7775 30
561 8002 14
561 9740 27
562 1058 7
562 1266 34
562 2138 49
562 2467 56
562 3197 5
562 3344 53
562 3895 25
562 5453 52
562 6695 65
562 7399 59
562 9158 55
563 831 46
563 1233 21
563 1425 56
563 2888 69
563 3213 65
563 3348 51
563 3616 36
563 3760 59
563 4153 16
563 5031 38
563 7281 3
563 7658 6
563 8245 30
564 163 9
564 1145 65
564 2123 17
564 4113 56
564 4243 66
564 6119 2
564 6137 53
564 6357 3
565 1495 35
565 1927 32
565 2081 29
565 3141 10
565 3276 16
565 3814 54
565 4126 61
565 4446 11
565 4757 43
565 5185 17
565 5942 27
565 7419 34
565 7420 3
565 9486 26
566 836 69
566 2729 24
566 2876 32
566 3802 59
566 4453 39
566 4487 69
566 5611 32
566 5958 16
566 8476 30
566 8570 12
566 8707 51
566 8970 17
566 9915 38
567 1645 47
567 3628 18
567 6055 22
567 6228 21
567 8708 23
567 9328 53
567 9614 49
568 1531 32
568 2764 39
568 4456 4
568 6099 63
568 7360 20
568 8165 47
568 8533 10
568 9210 46
568 9650 51
568 9831 52
569 534 43
569 1078 51
569 2100 6
569 2105 5
569 2516 11
569 2775 16
569 3942 5
569 5033 42
569 6590 2
569 7102 5
569 7621 53
569 9724 52
570 107 61
570 790 22
570 1134 1
570 1293 10
570 1413 14
570 4069 61
570 7270 32
570 7721 66
571 1542 11
571 1688 35
571 7140 7
571 7657 15
572 33 68
572 933 26
572 2158 32
572 2420 9
572 3746 43
572 3784 13
572 4405 31
572 4462 16
572 4645 63
572 4935 37
572 5171 60
572 5512 4
572 5650 52
572 6089 35
572 8344 17
572 9487 24
573 242 39
573 2581 40
573 4560 46
573 4732 31
573 9627 32
573 9825 46
574 915 11
574 961 45
574 5302 8
574 7592 13
574 7876 13
575 725 19
575 1916 18
575 2295 19
575 3364 4
575 3991 17
575 4407 44
575 5900 35
575 5978 65
575 7363 57
575 8170 18
575 8596 26
575 8859 3
575 9296 12
575 9903 33
576 220 34
576 1004 55
576 1093 55
576 3296 68
576 4039 42
576 4540 9
576 6509 9
576 6985 13
577 1513 55
577 1977 10
577 4426 44
577 5621 2
577 6489 60
577 6563 60
577 9364 10
578 318 3
578 1378 3
578 2558 68
578 3231 61
578 3608 61
578 3864 42
578 5980 8
578 7748 6
578 8128 7
578 8327 43
578 8913 63
578 9124 24
578 9579 39
579 1237 36
579 2568 6
579 3104 3
579 3474 69
579 3675 32
579 5024 57
579 5614 68
579 5723 4
579 7093 37
579 7362 47
579 7596 56
579 7984 22
579 9196 56
579 9473 2
580 780 63
580 804 46
580 1939 61
580 2278 43
580 2699 19
580 4078 34
580 4797 12
580 7477 10
580 8480 65
580 8710 53
580 9339 17
580 9840 1
581 3238 59
581 6175 30
581 6676 63
581 6904 54
581 7035 69
581 7944 30
581 8045 30
581 8136 2
581 8431 69
582 609 61
582 1362 29
582 1848 67
582 2149 36
582 2993 65
582 4709 15
582 6929 22
582 7422 57
582 8142 1
582 9016 63
583 427 51
583 507 46
583 805 25
583 889 64
583 1028 65
583 2279 58
583 2321 7
583 2495 45
583 3410 53
583 5699 59
583 7276 62
583 8046 25
584 80 20
584 379 62
584 1862 18
584 2105 44
584 2355 61
584 3289 18
584 3612 4
584 4482 33
584 4669 18
584 4938 36
584 5203 62
584 5613 55
584 6229 2
584 8036 28
584 8453 1
584 8724 63
584 8987 56
584 9160 1
584 9595 57
585 1165 8
585 1969 18
585 2082 52
585 2400 2
585 3599 53
585 4043 41
585 4626 8
585 6085 28
585 6114 64
585 6428 67
585 6565 60
586 2325 19
586 2514 17
586 4415 53
586 5097 8
586 5187 60
586 5338 44
586 5777 25
586 5951 34
586 6396 8
586 6778 42
586 7579 69
586 8154 40
586 9615 28
587 575 41
587 2434 38
587 2532 68
587 2783 6
587 3393 24
587 3618 68
587 4705 62
587 5188 31
587 6445 56
587 7821 44
587 9935 33
588 133 39
588 1595 55
588 2571 11
588 3401 38
588 3597 21
588 5851 8
588 6798 28
588 9911 39
589 953 64
589 1390 11
589 2118 46
589 2371 25
589 4055 26
589 7514 42
590 1636 30
590 3095 4
590 3595 14
590 3994 29
590 4662 14
590 5178 12
590 5893 1
590 7605 51
590 8089 10
590 8480 46
590 8539 46
590 9033 49
590 9361 38
590 9594 47
591 230 35
591 598 52
591 1750 50
591 1858 45
591 3432 9
591 4909 61
591 5228 13
591 5485 29
591 6498 39
591 8503 40
591 8791 38
591 9467 34
591 9627 22
592 333 55
592 1111 29
592 1234 18
592 1360 27
592 2605 58
592 4057 61
592 6273 11
592 7793 58
592 7869 5
592 7939 63
592 8719 29
593 179 26
593 1445 3
593 3183 5
593 4016 42
593 6103 22
593 6126 13
593 6341 20
593 6681 57
593 8285 35
593 8728 69
594 1318 32
594 2732 43
594 2857 60
594 5039 44
594 6197 42
